 	CDS_MFE_100_50nt_CDS	CDS_MFE_100_50nt_5p	CDS_MFE_100_50nt_mid	CDS_MFE_100_50nt_3p
MSMEG_1785	-36.0773	-38.05	-32.4625	-38.2667
MSMEG_1786	-32.1875	-26.9667	-38.0333	-31.25
MSMEG_1787	-41.6909	-44.225	-43.325	-36.1333
MSMEG_1788	-29.24	-37.15	-31.35	-9.2
MSMEG_1789	-33.4667	-37.55	-25.3	-25.3
MSMEG_1790	-31.42	-37.05	-35.45	-12.1
MSMEG_1791	-32.8833	-35.2	-39.6	-12.5
MSMEG_1792	-36.6	-36.5667	-48.25	-25.0
MSMEG_1793	-38.3727	-31.375	-45.05	-38.8
MSMEG_1794	-38.01	-36.9143	-38.5714	-38.6333
MSMEG_1795	-35.981	-38.05	-39.2143	-29.45
MSMEG_1796	-36.45	-39.89	-35.03	-33.925
MSMEG_1797	-35.9857	-41.4	-31.9	-34.325
MSMEG_1798	-35.004	-38.9667	-34.2556	-30.8714
MSMEG_1799	-39.4333	-43.3857	-38.15	-35.44
MSMEG_1800	-31.05	-37.2	-24.9	-24.9
MSMEG_1801	-34.7	-38.3	-31.1	-31.1
MSMEG_1802	-34.975	-33.0	-40.7	-29.35
MSMEG_1803	-36.3375	-43.8667	-36.5333	-24.75
MSMEG_1804	-40.16	-42.56	-41.2	-35.6
MSMEG_1805	-37.6143	-36.3667	-45.2	-31.9
MSMEG_1806	-44.6	-42.9	-46.575	-44.05
MSMEG_1807	-40.1686	-40.275	-38.4333	-41.9455
MSMEG_1808	-37.475	-36.0333	-41.6	-33.45
MSMEG_1809	-36.9471	-32.9667	-39.4	-38.78
MSMEG_1810	-35.775	-39.9	-43.0	-20.3
MSMEG_1811	-39.2667	-38.18	-38.725	-41.8
MSMEG_1812	-38.52	-35.35	-44.25	-33.4
MSMEG_1813	-35.2094	-35.0545	-35.0	-35.61
MSMEG_1814	-27.75	-30.45	-34.5	-15.6
MSMEG_1815	-38.3	-40.65	-33.6	-33.6
MSMEG_1817	-33.5769	-35.12	-30.975	-34.25
MSMEG_1818	-30.27	-33.1	-31.1	-25.6667
MSMEG_1819	-37.025	-36.3333	-39.45	-35.1429
MSMEG_1820	-42.6444	-45.975	-43.1333	-35.25
MSMEG_1821	-36.7391	-39.7	-37.4875	-32.5
MSMEG_1822	-39.4375	-43.95	-36.74	-36.72
MSMEG_1823	-40.6857	-39.14	-46.36	-35.525
MSMEG_1824	-40.0069	-37.58	-40.5	-42.1556
MSMEG_1825	-42.9824	-41.75	-40.6	-47.32
MSMEG_1826	-40.6824	-42.1333	-42.8833	-36.3
MSMEG_1827	-39.39	-41.275	-38.25	-37.9
MSMEG_1829	-44.0	-46.79	-47.2444	-36.8625
MSMEG_1830	-37.5053	-39.2143	-35.4571	-37.98
MSMEG_1831	-36.8	-32.7333	-38.5333	-43.8
MSMEG_1832	-36.2111	-39.8	-36.2	-29.05
MSMEG_1833	-39.7375	-36.1667	-47.5333	-33.4
MSMEG_1834	-39.5607	-45.04	-39.7778	-33.2556
MSMEG_1835	-46.5905	-54.425	-44.7571	-38.2833
MSMEG_1836	-38.2864	-38.4375	-38.2	-38.2
MSMEG_1837	-37.1926	-36.89	-38.6333	-35.95
MSMEG_1838	-38.9621	-37.3	-38.75	-41.0444
MSMEG_1839	-35.3958	-38.2667	-34.9125	-32.2571
MSMEG_1840	-35.6	-41.6	-23.6	-23.6
MSMEG_1841	-38.5	-40.85	-33.8	-33.8
MSMEG_1842	-39.0583	-41.8	-39.975	-33.2667
MSMEG_1844	-36.49	-39.425	-37.3	-31.7667
MSMEG_1845	-40.6583	-38.0	-43.075	-41.8667
MSMEG_1846	-42.37	-39.5286	-48.1714	-38.9167
MSMEG_1847	-37.4333	-35.9857	-36.7167	-40.32
MSMEG_1849	-43.1706	-42.9333	-42.4455	-44.1545
MSMEG_1850	-40.896	-42.3111	-40.8222	-39.1714
MSMEG_1852	-40.4895	-40.8143	-38.0429	-43.46
MSMEG_1854	-37.5958	-37.6444	-42.45	-31.9857
MSMEG_1855	-36.425	-34.5286	-38.7429	-35.9333
MSMEG_1856	-36.4308	-37.38	-34.9	-37.4
MSMEG_1857	-39.8815	-38.34	-46.5556	-34.3
MSMEG_1858	-36.4059	-41.3	-36.05	-30.96
MSMEG_1859	-30.28	-33.4	-29.55	-25.5
MSMEG_1860	-23.5	-28.2	-14.1	-14.1
MSMEG_1861	-34.9812	-36.0	-39.46	-29.28
MSMEG_1862	-31.47	-37.6	-28.0	-28.3667
MSMEG_1863	-33.4857	-35.3333	-30.9667	-35.5
MSMEG_1864	-26.175	-26.25	-34.8	-17.4
MSMEG_1865	-33.03	-40.8091	-32.92	-23.6444
MSMEG_1866	-31.9	-37.4667	-29.7833	-26.725
MSMEG_1867	-33.26	-36.1	-33.3	-27.5
MSMEG_1868	-26.64	-23.6	-30.55	-24.9
MSMEG_1869	-27.7857	-31.66	-21.44	-30.875
MSMEG_1870	-31.3147	-33.9731	-31.56	-28.1792
MSMEG_1871	-30.06	-36.65	-32.35	-12.3
MSMEG_1872	-37.5529	-36.9833	-43.5833	-31.0
MSMEG_1873	-43.5167	-43.08	-44.175	-43.3667
MSMEG_1874	-35.3154	-38.12	-35.9	-29.6667
MSMEG_1875	-39.6677	-40.3818	-37.9818	-40.8556
MSMEG_1876	-40.5486	-37.2417	-45.1417	-39.1455
MSMEG_1877	-46.4154	-46.78	-51.65	-40.725
MSMEG_1878	-30.5154	-24.52	-37.36	-29.1
MSMEG_1879	-24.95	-32.4	-17.5	-17.5
MSMEG_1880	-43.13	-39.925	-46.675	-42.45
MSMEG_1881	-37.5158	-36.13	-36.4263	-40.2056
MSMEG_1882	-38.0607	-37.39	-42.4333	-34.4333
MSMEG_1883	-38.8757	-37.5538	-38.7667	-40.4167
MSMEG_1884	-41.6667	-43.475	-43.1333	-35.85
MSMEG_1885	-38.3261	-35.7	-40.1125	-39.2857
MSMEG_1886	-35.316	-34.2222	-36.0	-35.8625
MSMEG_1887	-37.025	-40.1333	-36.9333	-32.5
MSMEG_1888	-39.3778	-39.2429	-40.4167	-38.32
MSMEG_1889	-40.765	-46.4	-36.7	-38.9333
MSMEG_1890	-41.7	-41.1444	-41.4778	-42.575
MSMEG_1891	-37.6867	-37.3667	-36.92	-39.125
MSMEG_1892	-42.5448	-45.02	-41.4	-41.0667
MSMEG_1893	-40.2438	-45.7333	-40.86	-33.04
MSMEG_1894	-38.0	-38.5833	-36.45	-39.16
MSMEG_1895	-41.4167	-40.3429	-45.1667	-38.42
MSMEG_1896	-42.7125	-49.3444	-39.475	-37.8857
MSMEG_1897	-38.2133	-40.3333	-44.56	-27.1
MSMEG_1898	-40.3533	-42.25	-42.7	-34.575
MSMEG_1899	-38.7231	-36.24	-42.625	-37.925
MSMEG_1900	-38.9	-43.65	-40.575	-30.3333
MSMEG_1901	-43.3358	-45.0778	-44.1722	-40.6059
MSMEG_1902	-43.6368	-40.2714	-48.3	-42.9
MSMEG_1903	-43.6574	-44.4875	-41.9812	-44.56
MSMEG_1904	-35.587	-35.3875	-37.2875	-33.8714
MSMEG_1905	-40.2182	-43.0875	-38.8	-38.3571
MSMEG_1906	-37.8927	-36.1684	-38.0889	-39.5167
MSMEG_1907	-29.18	-31.875	-31.4333	-23.3333
MSMEG_1908	-33.5963	-32.07	-35.6444	-33.2
MSMEG_1909	-43.6278	-41.8571	-45.6833	-43.64
MSMEG_1910	-35.1833	-38.3714	-37.0333	-28.5
MSMEG_1911	-37.0941	-39.5167	-37.8167	-33.32
MSMEG_1912	-30.3	-37.0	-28.3	-20.9
MSMEG_1913	-40.7556	-36.625	-45.9	-41.3
MSMEG_1914	-32.7385	-32.6	-30.65	-35.0
MSMEG_1915	-34.15	-36.3	-39.7	-16.6
MSMEG_1916	-19.8	-19.8	-19.8	-19.8
MSMEG_1917	-35.975	-34.95	-44.2	-29.8
MSMEG_1918	-40.7483	-42.48	-39.76	-39.9222
MSMEG_1919	-36.28	-40.0	-40.8	-19.8
MSMEG_1920	-38.9895	-38.4857	-43.7167	-34.85
MSMEG_1921	-42.8714	-49.6333	-38.9333	-34.4
MSMEG_1922	-37.2125	-38.9	-31.1	-43.85
MSMEG_1923	-42.5429	-48.0	-38.4667	-38.4
MSMEG_1924	-39.8889	-39.45	-41.6333	-38.15
MSMEG_1925	-43.281	-48.45	-40.4	-39.75
MSMEG_1926	-38.9333	-41.82	-42.15	-29.8333
MSMEG_1927	-40.1933	-40.6667	-38.08	-42.125
MSMEG_1928	-41.6286	-43.18	-40.72	-40.825
MSMEG_1929	-42.7583	-46.7222	-42.8375	-37.5714
MSMEG_1930	-35.8233	-38.2636	-35.65	-33.0333
MSMEG_1931	-41.2462	-38.84	-41.28	-45.2
MSMEG_1932	-38.0438	-39.45	-40.02	-34.38
MSMEG_1933	-40.9	-45.95	-30.8	-30.8
MSMEG_1934	-36.475	-37.4	-35.55	-37.7
MSMEG_1935	-39.9231	-40.82	-36.35	-42.375
MSMEG_1936	-38.125	-43.2571	-37.4714	-32.9
MSMEG_1937	-36.6609	-36.3625	-38.3625	-35.0571
MSMEG_1938	-41.5118	-47.2833	-40.5667	-35.72
MSMEG_1939	-44.46	-50.3	-43.7	-34.3
MSMEG_1940	-40.6533	-45.8667	-39.22	-34.625
MSMEG_1941	-44.6306	-42.6571	-46.9619	-44.255
MSMEG_1942	-35.5143	-38.98	-31.4	-36.325
MSMEG_1943	-39.8877	-40.3136	-42.0818	-37.1429
MSMEG_1944	-39.9429	-33.8	-47.4333	-35.9
MSMEG_1945	-40.3476	-35.5125	-41.1286	-45.8833
MSMEG_1946	-41.4722	-43.6714	-43.4667	-36.0
MSMEG_1947	-29.725	-26.95	-32.5	-33.6
MSMEG_1948	-45.5	-51.45	-33.6	-33.6
MSMEG_1949	-38.2	-40.2	-36.2	-36.2
MSMEG_1950	-37.8727	-40.925	-39.475	-31.6667
MSMEG_1951	-36.0692	-40.88	-35.825	-30.3
MSMEG_1952	-40.7349	-40.9267	-39.9429	-41.3214
MSMEG_1953	-39.3667	-41.7	-40.1	-30.9
MSMEG_1954	-36.3231	-39.3111	-35.9556	-33.375
MSMEG_1955	-41.1812	-41.7167	-43.5667	-36.8
MSMEG_1956	-29.6	-35.1	-24.1	-19.6
MSMEG_1957	-41.8286	-42.1	-40.8667	-42.4889
MSMEG_1958	-37.285	-37.0571	-37.0429	-37.8333
MSMEG_1959	-36.085	-39.4714	-31.665	-36.9947
MSMEG_1960	-35.6	-37.875	-36.9333	-31.2333
MSMEG_1961	-33.4261	-40.9625	-27.1375	-32.0
MSMEG_1962	-39.29	-40.125	-38.125	-39.95
MSMEG_1963	-42.5582	-41.3435	-42.9478	-43.4619
MSMEG_1964	-41.6143	-42.96	-40.4556	-41.2778
MSMEG_1966	-33.4625	-33.1	-37.5333	-27.9
MSMEG_1967	-38.7083	-38.46	-42.1	-34.6
MSMEG_1968	-34.3643	-39.86	-35.02	-26.675
MSMEG_1969	-31.4143	-30.8	-31.9	-31.85
MSMEG_1970	-34.1829	-38.3917	-30.9833	-33.0818
MSMEG_1971	-32.9844	-33.5182	-30.7273	-34.88
MSMEG_1972	-32.16	-33.0571	-32.3286	-30.9167
MSMEG_1974	-32.7667	-34.5667	-32.1	-28.7
MSMEG_1975	-30.91	-25.2857	-34.4571	-33.3333
MSMEG_1976	-34.0143	-31.74	-36.94	-33.2
MSMEG_1977	-35.09	-35.6714	-39.3	-29.5
MSMEG_1978	-39.0	-39.5455	-38.1273	-39.36
MSMEG_1979	-33.9833	-34.5333	-34.55	-31.2
MSMEG_1980	-35.3957	-35.3375	-35.7375	-35.0714
MSMEG_1981	-35.7111	-38.525	-32.3667	-35.1
MSMEG_1982	-37.2	-38.9273	-39.91	-32.0778
MSMEG_1983	-36.9296	-36.6333	-37.53	-36.5125
MSMEG_1984	-36.6059	-37.5333	-37.9333	-33.9
MSMEG_1985	-36.1278	-37.1286	-36.9167	-33.78
MSMEG_1986	-32.8727	-32.8375	-29.4143	-36.3714
MSMEG_1987	-30.6	-32.4667	-29.7333	-27.6
MSMEG_1988	-38.01	-38.875	-36.75	-38.8
MSMEG_1989	-41.9158	-37.7571	-45.3	-43.0
MSMEG_1990	-33.2143	-34.2	-33.2429	-31.8667
MSMEG_1991	-37.2522	-42.125	-37.25	-31.6857
MSMEG_1992	-39.3391	-39.7375	-41.0625	-36.9143
MSMEG_1993	-37.1875	-39.7	-37.1	-33.55
MSMEG_1994	-32.95	-33.1	-32.8	-32.8
MSMEG_1995	-36.8615	-43.74	-32.14	-33.2667
MSMEG_1996	-34.7765	-34.1167	-36.5667	-33.42
MSMEG_1997	-36.5714	-37.2917	-35.7	-36.7364
MSMEG_1998	-43.3471	-44.75	-45.3833	-39.22
MSMEG_1999	-34.0	-38.2	-29.8	-29.8
MSMEG_2000	-34.95	-39.1333	-30.2333	-35.75
MSMEG_2001	-33.5538	-31.16	-41.325	-28.775
MSMEG_2002	-37.0429	-41.18	-34.82	-34.65
MSMEG_2003	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_2004	-37.7333	-39.8167	-38.44	-33.725
MSMEG_2005	-33.8889	-34.7714	-33.7667	-32.8
MSMEG_2006	-36.8	-39.8429	-38.2667	-30.78
MSMEG_2007	-35.5647	-34.7167	-40.2333	-30.98
MSMEG_2008	-25.24	-30.35	-24.7	-16.1
MSMEG_2009	-36.5615	-39.48	-36.16	-32.3667
MSMEG_2010	-28.6833	-32.1333	-28.6	-18.5
MSMEG_2011	-37.535	-40.1143	-37.6429	-34.4
MSMEG_2012	-38.2577	-37.8778	-40.2111	-36.4875
MSMEG_2013	-40.6867	-45.5833	-38.54	-36.025
MSMEG_2014	-38.319	-41.8	-34.9571	-37.6
MSMEG_2015	-39.7688	-39.1333	-41.4	-38.9
MSMEG_2016	-39.1071	-41.8	-36.9	-38.5
MSMEG_2017	-38.55	-45.3667	-41.8667	-23.35
MSMEG_2019	-39.7429	-46.12	-34.34	-38.525
MSMEG_2021	-41.305	-44.2714	-43.3143	-35.5
MSMEG_2022	-38.5759	-40.85	-36.25	-38.6333
MSMEG_2023	-37.8042	-37.0111	-37.4	-39.2857
MSMEG_2024	-41.1278	-36.7857	-44.0167	-43.74
MSMEG_2025	-35.26	-34.6833	-35.12	-36.3
MSMEG_2026	-40.325	-44.5833	-39.4833	-35.2
MSMEG_2027	-33.875	-35.5333	-37.2	-26.4
MSMEG_2028	-45.4957	-44.025	-45.275	-47.4286
MSMEG_2029	-36.52	-41.2667	-31.92	-35.15
MSMEG_2030	-39.8273	-40.55	-42.7	-35.0333
MSMEG_2031	-47.9333	-54.3	-35.2	-35.2
MSMEG_2032	-37.7867	-39.6833	-36.06	-37.1
MSMEG_2033	-41.1842	-39.0	-45.0833	-39.8333
MSMEG_2034	-42.6524	-47.2875	-41.6143	-37.6833
MSMEG_2035	-41.7963	-40.75	-42.9222	-41.8375
MSMEG_2036	-38.8389	-38.5143	-40.0333	-37.86
MSMEG_2037	-36.3474	-34.3571	-38.2	-36.54
MSMEG_2038	-36.0355	-34.6909	-40.5091	-32.2111
MSMEG_2039	-40.0133	-39.4833	-42.32	-37.925
MSMEG_2040	-40.8714	-47.3667	-46.7	-25.3
MSMEG_2042	-37.0182	-35.55	-40.05	-34.9333
MSMEG_2043	-41.7583	-45.02	-44.35	-32.8667
MSMEG_2044	-39.7962	-42.1444	-39.5778	-37.4
MSMEG_2045	-40.5815	-38.89	-41.6333	-41.5125
MSMEG_2046	-34.8846	-40.2	-33.775	-29.35
MSMEG_2047	-38.04	-38.5667	-44.8	-28.8
MSMEG_2048	-43.67	-44.8429	-45.9714	-39.6167
MSMEG_2049	-33.9455	-32.85	-31.8	-38.2667
MSMEG_2050	-40.3677	-41.0364	-39.12	-40.88
MSMEG_2051	-40.1516	-40.9818	-41.1091	-37.9667
MSMEG_2052	-40.3243	-40.6308	-38.9538	-41.5818
MSMEG_2053	-36.08	-35.9	-38.85	-30.9
MSMEG_2054	-38.86	-38.3833	-43.22	-34.125
MSMEG_2055	-32.29	-34.575	-31.975	-28.35
MSMEG_2056	-37.4792	-36.8889	-36.875	-38.9286
MSMEG_2057	-42.7872	-35.725	-46.3312	-46.54
MSMEG_2058	-37.3385	-37.9667	-38.3333	-35.5125
MSMEG_2059	-37.7	-39.18	-34.36	-40.025
MSMEG_2060	-36.6962	-39.1	-34.4222	-36.55
MSMEG_2061	-36.7143	-42.88	-34.5	-31.775
MSMEG_2062	-36.2364	-40.25	-34.85	-32.7333
MSMEG_2063	-34.2714	-36.9333	-34.2	-30.35
MSMEG_2064	-39.5714	-35.8333	-43.2333	-39.8
MSMEG_2065	-42.46	-47.375	-38.6333	-39.7333
MSMEG_2066	-34.3125	-45.2333	-30.9667	-22.95
MSMEG_2067	-39.825	-38.96	-38.85	-42.5667
MSMEG_2068	-42.3286	-43.5333	-46.25	-36.6
MSMEG_2069	-44.4632	-47.0143	-42.6857	-43.38
MSMEG_2070	-38.6167	-40.4444	-39.2875	-35.5
MSMEG_2071	-34.7833	-36.24	-37.4	-28.8667
MSMEG_2072	-39.3	-38.3333	-38.9143	-41.0
MSMEG_2073	-38.0292	-39.1	-41.3444	-32.5429
MSMEG_2074	-34.5833	-35.2556	-31.275	-37.5
MSMEG_2075	-31.4909	-31.375	-31.5571	-31.5571
MSMEG_2076	-34.3182	-40.75	-33.075	-27.4
MSMEG_2077	-42.8043	-43.7375	-42.95	-41.5714
MSMEG_2078	-35.3053	-37.9286	-34.3429	-32.98
MSMEG_2079	-43.7474	-40.6	-47.2429	-43.26
MSMEG_2080	-37.6458	-39.3222	-35.3	-38.1714
MSMEG_2081	-37.7769	-35.1111	-36.4667	-42.25
MSMEG_2082	-26.05	-34.4	-17.7	-17.7
MSMEG_2083	-42.06	-39.9333	-43.8	-43.075
MSMEG_2084	-36.4714	-42.7333	-34.8	-22.7
MSMEG_2086	-35.1773	-39.2125	-36.1857	-29.5571
MSMEG_2087	-40.1842	-40.7857	-36.0857	-45.08
MSMEG_2088	-34.35	-29.7	-31.4	-45.75
MSMEG_2089	-36.2923	-34.98	-40.04	-32.2333
MSMEG_2090	-33.6176	-33.7333	-35.8667	-30.78
MSMEG_2091	-33.5444	-34.7	-32.4667	-32.85
MSMEG_2092	-38.4864	-35.825	-42.6143	-37.4
MSMEG_2094	-35.1821	-37.39	-34.5667	-33.3444
MSMEG_2095	-41.5778	-40.6143	-39.1167	-45.88
MSMEG_2096	-37.8571	-42.1	-35.28	-35.775
MSMEG_2097	-34.3182	-37.925	-35.8857	-28.6286
MSMEG_2098	-34.2059	-36.9	-29.5333	-36.58
MSMEG_2099	-35.4684	-37.4714	-35.7667	-32.8333
MSMEG_2100	-38.0615	-38.4556	-34.8556	-41.225
MSMEG_2102	-34.3125	-32.4833	-38.26	-32.56
MSMEG_2103	-32.9176	-29.45	-34.2	-35.54
MSMEG_2104	-39.5115	-41.3556	-38.7444	-38.3
MSMEG_2105	-36.7421	-34.0429	-38.6167	-38.0167
MSMEG_2106	-37.4667	-41.56	-37.275	-30.9
MSMEG_2107	-39.2931	-44.18	-35.1	-38.5222
MSMEG_2108	-34.6389	-33.3143	-35.5167	-35.44
MSMEG_2109	-40.1478	-33.175	-40.95	-47.2
MSMEG_2110	-41.4789	-48.5429	-40.0286	-33.62
MSMEG_2111	-36.69	-39.15	-34.075	-37.0
MSMEG_2112	-34.6	-31.575	-37.975	-34.1333
MSMEG_2113	-40.56	-47.4	-43.6	-20.8
MSMEG_2114	-41.2	-46.1	-31.4	-31.4
MSMEG_2115	-37.65	-35.65	-43.95	-29.05
MSMEG_2116	-36.8742	-32.9727	-37.3818	-41.0222
MSMEG_2117	-39.8889	-45.55	-36.6	-33.5
MSMEG_2118	-36.8533	-39.0333	-33.24	-38.1
MSMEG_2119	-43.7304	-46.3	-40.6625	-44.3
MSMEG_2120	-42.6212	-38.7667	-44.6412	-44.6824
MSMEG_2121	-42.3125	-43.6765	-44.075	-38.8867
MSMEG_2122	-39.4917	-38.82	-42.275	-36.9
MSMEG_2123	-37.5421	-37.4143	-41.2714	-32.5
MSMEG_2124	-37.1733	-41.2167	-36.36	-32.125
MSMEG_2125	-44.0571	-45.36	-39.62	-47.975
MSMEG_2126	-41.5	-49.2333	-36.0333	-34.7
MSMEG_2127	-38.0571	-43.3667	-39.85	-28.3
MSMEG_2128	-38.4917	-39.72	-41.35	-32.6333
MSMEG_2129	-34.35	-40.8	-27.9	-27.9
MSMEG_2130	-38.8739	-38.75	-39.75	-38.0143
MSMEG_2131	-41.6548	-43.3636	-43.5182	-37.2889
MSMEG_2132	-29.66	-31.5	-34.15	-17.0
MSMEG_2133	-41.5333	-41.175	-42.9857	-40.3167
MSMEG_2134	-40.1286	-44.2333	-39.5	-34.6
MSMEG_2135	-47.3286	-45.8	-43.6333	-63.0
MSMEG_2136	-36.0719	-35.8545	-32.5727	-40.16
MSMEG_2137	-43.86	-42.2778	-44.9625	-44.5375
MSMEG_2139	-17.95	-30.1	-5.8	-5.8
MSMEG_2140	-32.6792	-37.7556	-30.0375	-29.1714
MSMEG_2141	-26.38	-26.15	-33.0	-13.6
MSMEG_2142	-36.1308	-38.64	-33.04	-37.1
MSMEG_2143	-31.8625	-30.7333	-33.2	-31.55
MSMEG_2144	-34.7364	-34.0	-39.775	-29.0
MSMEG_2145	-30.8125	-35.5	-30.1667	-24.75
MSMEG_2146	-36.9	-33.6952	-38.6429	-38.435
MSMEG_2148	-37.05	-42.1545	-40.6545	-27.47
MSMEG_2149	-28.0111	-29.45	-29.9	-22.3
MSMEG_2150	-36.4059	-41.3	-36.05	-30.96
MSMEG_2151	-39.8815	-38.34	-46.5556	-34.3
MSMEG_2153	-36.3909	-28.625	-40.875	-40.7667
MSMEG_2154	-39.1	-41.35	-39.56	-35.94
MSMEG_2155	-37.4368	-38.4286	-40.9429	-31.14
MSMEG_2156	-35.5611	-44.6857	-29.25	-30.36
MSMEG_2157	-44.7389	-45.2429	-43.6333	-45.36
MSMEG_2158	-38.55	-42.9667	-33.8333	-39.0
MSMEG_2159	-38.1882	-40.3667	-37.1167	-36.86
MSMEG_2160	-37.3667	-43.75	-24.6	-24.6
MSMEG_2162	-34.0875	-34.4333	-36.4333	-30.05
MSMEG_2163	-35.9	-38.0375	-39.1429	-29.2667
MSMEG_2164	-34.6071	-40.34	-30.08	-33.1
MSMEG_2165	-35.0588	-36.3167	-38.1667	-29.82
MSMEG_2166	-39.43	-36.2	-40.1571	-42.35
MSMEG_2167	-34.9654	-37.8444	-33.3889	-33.5
MSMEG_2168	-40.6333	-39.4	-43.1	-43.1
MSMEG_2169	-42.07	-41.6182	-44.77	-39.6222
MSMEG_2170	-39.8526	-43.9857	-34.4857	-41.58
MSMEG_2171	-37.0417	-36.1889	-41.275	-33.3
MSMEG_2172	-38.0857	-37.81	-39.1556	-37.3222
MSMEG_2173	-39.5385	-39.7	-38.24	-41.4333
MSMEG_2174	-41.7795	-41.88	-41.66	-41.8
MSMEG_2175	-35.0074	-34.67	-36.0556	-34.25
MSMEG_2176	-30.55	-29.6333	-34.2	-26.0
MSMEG_2177	-38.3391	-36.85	-37.55	-40.9429
MSMEG_2178	-31.0333	-31.9	-29.3	-29.3
MSMEG_2179	-39.2346	-37.8222	-40.7222	-39.15
MSMEG_2180	-39.35	-41.35	-36.3333	-39.7
MSMEG_2181	-37.8125	-39.0	-39.52	-34.68
MSMEG_2182	-40.1818	-38.025	-39.575	-43.8667
MSMEG_2183	-43.1474	-46.5	-43.1714	-38.42
MSMEG_2184	-40.05	-40.0364	-41.6	-38.3444
MSMEG_2185	-39.675	-39.3833	-41.1167	-37.95
MSMEG_2186	-34.3417	-36.58	-33.7	-31.4667
MSMEG_2187	-38.4	-40.35	-38.4846	-36.2154
MSMEG_2188	-40.8684	-40.1143	-42.3	-39.92
MSMEG_2189	-41.8727	-38.8	-43.5545	-43.71
MSMEG_2190	-41.4727	-41.4375	-43.975	-38.1833
MSMEG_2191	-38.7792	-37.8222	-40.125	-38.4714
MSMEG_2192	-34.975	-35.4667	-39.3333	-27.7
MSMEG_2193	-32.7462	-30.28	-34.825	-33.75
MSMEG_2194	-34.52	-37.9667	-32.26	-32.175
MSMEG_2195	-36.9071	-34.7	-40.4	-35.3
MSMEG_2196	-38.3278	-37.8231	-38.1583	-39.1091
MSMEG_2197	-41.6312	-38.9	-45.3333	-40.175
MSMEG_2198	-38.8605	-38.92	-40.8571	-36.8
MSMEG_2199	-32.58	-33.15	-35.38	-28.225
MSMEG_2200	-37.7294	-38.3	-35.0333	-40.28
MSMEG_2201	-33.6778	-36.4333	-32.675	-31.55
MSMEG_2202	-31.6852	-30.68	-32.9222	-31.55
MSMEG_2203	-41.1706	-40.6667	-45.7	-36.34
MSMEG_2204	-37.4375	-42.8333	-35.6	-32.8
MSMEG_2205	-39.7435	-38.1875	-40.65	-40.4857
MSMEG_2206	-39.1286	-44.44	-36.62	-35.625
MSMEG_2207	-40.8333	-40.5	-39.175	-43.1571
MSMEG_2208	-35.5783	-34.4375	-37.975	-34.1429
MSMEG_2209	-38.4692	-44.32	-40.2	-29.425
MSMEG_2211	-35.85	-35.0333	-39.4667	-31.65
MSMEG_2212	-37.5889	-40.4571	-34.9667	-36.72
MSMEG_2213	-40.0174	-37.9375	-42.6625	-39.3714
MSMEG_2214	-40.85	-43.5	-38.2	-38.2
MSMEG_2215	-39.0	-38.61	-41.9818	-35.7889
MSMEG_2216	-36.7379	-40.41	-34.18	-35.5
MSMEG_2217	-41.4483	-44.96	-42.48	-36.4
MSMEG_2218	-38.06	-35.8167	-42.68	-35.65
MSMEG_2219	-37.3	-38.2833	-40.52	-32.9
MSMEG_2220	-40.1687	-40.5833	-43.08	-36.76
MSMEG_2221	-33.7	-41.1	-18.9	-18.9
MSMEG_2222	-34.95	-40.9	-29.0	-29.0
MSMEG_2223	-33.5235	-30.2333	-39.9833	-29.72
MSMEG_2224	-39.5957	-38.875	-38.5	-41.6714
MSMEG_2225	-33.2714	-28.84	-37.72	-33.25
MSMEG_2226	-33.0	-38.95	-21.1	-21.1
MSMEG_2227	-37.1467	-35.4167	-42.22	-33.4
MSMEG_2228	-40.34	-42.9833	-38.36	-38.85
MSMEG_2229	-36.4938	-41.15	-38.4	-29.0
MSMEG_2230	-33.964	-34.7556	-41.275	-25.7625
MSMEG_2231	-37.5312	-37.0636	-36.7909	-38.86
MSMEG_2232	-34.2059	-36.5833	-37.5167	-27.38
MSMEG_2233	-41.71	-40.5286	-38.3857	-46.9667
MSMEG_2234	-37.8087	-39.6125	-33.55	-40.6143
MSMEG_2235	-33.425	-33.1667	-35.1875	-31.7429
MSMEG_2236	-38.5045	-39.3	-32.675	-45.2167
MSMEG_2237	-39.6133	-37.675	-39.1333	-42.3429
MSMEG_2238	-39.99	-38.5818	-42.24	-39.2111
MSMEG_2239	-35.55	-37.88	-39.4	-27.825
MSMEG_2240	-33.0833	-35.0111	-32.625	-31.1286
MSMEG_2241	-36.4727	-33.9	-36.325	-39.48
MSMEG_2242	-39.0379	-41.7	-39.31	-35.7778
MSMEG_2243	-37.35	-42.32	-39.925	-25.6333
MSMEG_2244	-32.74	-35.9	-31.7857	-30.1667
MSMEG_2245	-29.775	-32.5	-33.8	-19.65
MSMEG_2246	-36.8	-33.68	-45.8	-31.7
MSMEG_2247	-38.095	-40.1286	-40.9143	-32.4333
MSMEG_2248	-39.8886	-37.0467	-38.64	-44.2714
MSMEG_2249	-36.425	-38.2571	-35.1571	-35.7667
MSMEG_2250	-35.85	-38.8	-32.9	-32.9
MSMEG_2251	-34.0	-37.8667	-37.5	-24.7
MSMEG_2252	-39.8172	-38.58	-43.33	-37.2889
MSMEG_2253	-27.02	-30.75	-24.6	-24.4
