 	CDS_MFE_50_25nt_CDS	CDS_MFE_50_25nt_5p	CDS_MFE_50_25nt_mid	CDS_MFE_50_25nt_3p
MSMEG_2040	-17.7714	-19.26	-20.58	-12.4
MSMEG_2042	-15.9244	-15.8625	-17.02	-14.8214
MSMEG_2043	-17.1542	-17.2778	-18.375	-15.6
MSMEG_2044	-16.3981	-17.0167	-16.2647	-15.8765
MSMEG_2045	-17.0889	-15.6263	-17.3833	-18.4118
MSMEG_2046	-14.8423	-17.5778	-14.5778	-12.0625
MSMEG_2047	-16.0067	-14.4455	-19.07	-14.5111
MSMEG_2048	-18.1976	-18.3857	-19.7	-16.3769
MSMEG_2049	-14.3435	-13.65	-13.3	-16.3286
MSMEG_2050	-17.0516	-17.4714	-16.4143	-17.28
MSMEG_2051	-16.3317	-16.5364	-16.6476	-15.775
MSMEG_2052	-16.5293	-16.3423	-16.228	-17.0458
MSMEG_2053	-12.9636	-12.075	-13.875	-12.9333
MSMEG_2054	-16.25	-15.1	-18.83	-14.7889
MSMEG_2055	-13.3714	-13.5375	-13.4286	-13.0833
MSMEG_2056	-15.9653	-15.6059	-15.4312	-16.8812
MSMEG_2057	-17.7737	-14.1156	-20.1031	-19.1452
MSMEG_2058	-15.4792	-16.3167	-15.8944	-14.1529
MSMEG_2059	-15.2483	-15.61	-14.41	-15.7778
MSMEG_2060	-15.4509	-16.65	-14.1778	-15.5294
MSMEG_2061	-15.0464	-17.58	-14.53	-12.525
MSMEG_2062	-15.3318	-16.9	-15.2857	-13.5857
MSMEG_2063	-14.35	-16.14	-13.18	-13.575
MSMEG_2064	-16.0933	-15.1667	-15.84	-17.8
MSMEG_2065	-17.935	-19.2571	-16.3429	-18.25
MSMEG_2066	-15.1	-18.7667	-12.76	-13.04
MSMEG_2067	-17.04	-14.6222	-18.75	-18.05
MSMEG_2068	-19.4429	-20.66	-18.22	-19.45
MSMEG_2069	-18.3615	-19.5214	-17.5462	-17.8917
MSMEG_2070	-15.4673	-16.0118	-16.1353	-14.0933
MSMEG_2071	-14.7458	-15.9222	-14.1	-13.9714
MSMEG_2072	-16.9194	-15.55	-16.7077	-18.6636
MSMEG_2073	-15.7104	-15.5125	-18.5412	-12.7133
MSMEG_2074	-14.7653	-14.5882	-13.0187	-16.7
MSMEG_2075	-13.1295	-12.8667	-13.1533	-13.3857
MSMEG_2076	-13.987	-15.575	-14.1125	-12.0286
MSMEG_2077	-17.9489	-17.9	-17.9875	-17.96
MSMEG_2078	-14.6	-16.8923	-13.8214	-13.025
MSMEG_2079	-18.6641	-17.1143	-20.8846	-18.0667
MSMEG_2080	-15.7208	-15.8588	-15.15	-16.1733
MSMEG_2081	-15.8698	-14.2111	-16.15	-17.3294
MSMEG_2082	-12.825	-17.15	-8.5	-6.3
MSMEG_2083	-17.6194	-16.9636	-19.14	-16.82
MSMEG_2084	-14.8267	-16.8833	-15.26	-11.2
MSMEG_2086	-14.55	-15.98	-15.3667	-12.1429
MSMEG_2087	-16.8897	-17.4143	-15.1385	-18.175
MSMEG_2088	-14.7529	-13.05	-12.4333	-19.58
MSMEG_2089	-14.663	-13.6	-17.4333	-12.875
MSMEG_2090	-13.8486	-14.4417	-14.1417	-12.8818
MSMEG_2091	-13.4053	-14.0	-12.3333	-13.7833
MSMEG_2092	-16.0364	-15.1533	-17.1333	-15.8071
MSMEG_2094	-14.6464	-15.8526	-13.9263	-14.1333
MSMEG_2095	-17.5056	-17.1769	-14.6333	-21.0273
MSMEG_2096	-15.3828	-16.66	-15.28	-14.0778
MSMEG_2097	-14.6773	-16.2467	-14.1467	-13.5643
MSMEG_2098	-13.9371	-14.6583	-12.75	-14.4455
MSMEG_2099	-13.8395	-15.5308	-14.1538	-11.6667
MSMEG_2100	-15.6491	-16.1389	-13.9667	-16.9118
MSMEG_2102	-14.1938	-13.2636	-15.8364	-13.41
MSMEG_2103	-13.5714	-11.3583	-13.7333	-15.8091
MSMEG_2104	-17.2528	-17.9611	-17.3056	-16.4471
MSMEG_2105	-15.9026	-14.9308	-16.2077	-16.625
MSMEG_2106	-15.58	-18.1778	-14.975	-13.2625
MSMEG_2107	-16.369	-18.62	-14.9474	-15.4211
MSMEG_2108	-14.0432	-13.7308	-13.6	-14.825
MSMEG_2109	-16.9826	-14.2562	-16.1	-20.7733
MSMEG_2110	-16.8692	-19.6143	-15.3846	-15.275
MSMEG_2111	-15.9143	-17.6125	-14.3143	-15.5167
MSMEG_2112	-13.8	-12.9875	-15.7	-12.5571
MSMEG_2113	-15.8	-13.325	-21.6333	-13.2667
MSMEG_2114	-15.5833	-14.4	-19.75	-10.8
MSMEG_2115	-15.2571	-14.525	-17.5857	-13.5167
MSMEG_2116	-15.5984	-14.4273	-15.3333	-17.165
MSMEG_2117	-16.1556	-18.4857	-14.2	-15.24
MSMEG_2118	-15.3903	-15.9545	-14.46	-15.7
MSMEG_2119	-18.3957	-18.525	-18.12	-18.5333
MSMEG_2120	-18.2587	-16.7486	-18.3171	-19.7529
MSMEG_2121	-17.6722	-17.6697	-18.8406	-16.5062
MSMEG_2122	-16.6	-14.9444	-17.3125	-17.75
MSMEG_2123	-16.1231	-16.0929	-18.0308	-14.0917
MSMEG_2124	-15.73	-16.5727	-16.83	-13.4778
MSMEG_2125	-18.4793	-18.95	-16.05	-20.6556
MSMEG_2126	-17.36	-21.2333	-15.34	-14.075
MSMEG_2127	-16.3786	-19.66	-15.04	-13.95
MSMEG_2128	-15.372	-16.1111	-16.4556	-13.0286
MSMEG_2129	-12.08	-16.95	-10.7	-5.1
MSMEG_2130	-16.4064	-15.3438	-17.35	-16.5333
MSMEG_2131	-17.2429	-18.8045	-18.081	-14.645
MSMEG_2132	-12.57	-10.825	-15.675	-9.85
MSMEG_2133	-17.6762	-16.4667	-17.7643	-18.9769
MSMEG_2134	-18.8	-19.24	-18.72	-18.35
MSMEG_2135	-20.2133	-20.2833	-17.64	-23.325
MSMEG_2136	-15.06	-14.8455	-13.8591	-16.5429
MSMEG_2137	-18.67	-17.7294	-19.2294	-19.075
MSMEG_2139	-8.35	-11.05	-5.8	-5.5
MSMEG_2140	-13.3333	-15.7824	-11.025	-13.02
MSMEG_2141	-10.81	-9.925	-12.9	-9.9
MSMEG_2142	-14.463	-14.19	-13.7778	-15.575
MSMEG_2143	-12.7882	-12.5	-13.6	-12.16
MSMEG_2144	-14.2435	-15.4375	-15.5	-11.4429
MSMEG_2145	-13.275	-12.8667	-12.8	-14.24
MSMEG_2146	-15.729	-14.2357	-16.1195	-16.8683
MSMEG_2148	-15.1523	-17.5	-16.8773	-10.8857
MSMEG_2149	-11.9944	-11.9143	-13.6	-10.18
MSMEG_2150	-15.7441	-17.8833	-15.1636	-13.9909
MSMEG_2151	-16.937	-15.0105	-20.1778	-15.6588
MSMEG_2153	-15.2739	-13.9	-15.425	-16.6714
MSMEG_2154	-15.8594	-16.2909	-15.9182	-15.32
MSMEG_2155	-15.9538	-16.3571	-17.6462	-13.65
MSMEG_2156	-14.473	-18.4	-13.9667	-10.725
MSMEG_2157	-19.1444	-19.0769	-16.4583	-22.1545
MSMEG_2158	-16.175	-17.6833	-14.05	-17.1
MSMEG_2159	-15.7971	-16.8417	-14.9455	-15.5091
MSMEG_2160	-18.2667	-17.8667	-22.75	-10.5
MSMEG_2162	-14.0485	-14.225	-16.0	-11.69
MSMEG_2163	-15.5405	-16.4067	-16.45	-13.5615
MSMEG_2164	-15.1517	-17.33	-12.56	-15.6111
MSMEG_2165	-15.0735	-15.35	-15.6364	-14.2091
MSMEG_2166	-16.7537	-15.45	-17.3571	-17.5077
MSMEG_2167	-14.9135	-15.8944	-13.6647	-15.1235
MSMEG_2168	-18.7857	-17.5333	-22.0333	-12.8
MSMEG_2169	-17.62	-17.6714	-17.97	-17.1947
MSMEG_2170	-16.6744	-18.5357	-15.7385	-15.5167
MSMEG_2171	-15.4479	-14.1647	-17.5438	-14.6667
MSMEG_2172	-16.4143	-16.3737	-15.6263	-17.2889
MSMEG_2173	-16.5852	-17.26	-15.3556	-17.125
MSMEG_2174	-17.333	-17.2267	-17.4897	-17.2862
MSMEG_2175	-14.5636	-14.1368	-15.2278	-14.35
MSMEG_2176	-12.3692	-11.82	-11.55	-13.875
MSMEG_2177	-16.4574	-15.6813	-16.5938	-17.14
MSMEG_2178	-12.6857	-13.0	-11.1333	-16.4
MSMEG_2179	-16.3462	-15.3111	-16.3647	-17.4235
MSMEG_2180	-17.38	-18.3714	-15.4	-18.5333
MSMEG_2181	-16.4406	-16.7091	-16.1273	-16.49
MSMEG_2182	-16.7826	-15.225	-15.6375	-19.8714
MSMEG_2183	-19.1872	-20.7357	-19.9	-16.6083
MSMEG_2184	-16.3049	-15.8667	-17.1095	-15.9
MSMEG_2185	-16.6909	-17.525	-17.1182	-15.22
MSMEG_2186	-14.2083	-14.7	-13.3875	-14.5143
MSMEG_2187	-16.4225	-16.4481	-17.1778	-15.6115
MSMEG_2188	-16.6462	-15.7143	-18.1462	-16.1083
MSMEG_2189	-17.6045	-16.3478	-18.0409	-18.5238
MSMEG_2190	-17.1422	-16.325	-19.2867	-15.7786
MSMEG_2191	-16.0408	-16.6118	-15.9688	-15.5062
MSMEG_2192	-15.4312	-15.9	-14.6	-15.7
MSMEG_2193	-14.0346	-11.9556	-13.4333	-17.05
MSMEG_2194	-14.14	-15.2818	-12.89	-14.1333
MSMEG_2195	-14.6571	-11.75	-16.2222	-16.3222
MSMEG_2196	-15.426	-15.208	-15.268	-15.8348
MSMEG_2197	-17.5091	-16.5727	-17.7083	-18.3
MSMEG_2198	-16.2907	-15.8517	-16.9828	-16.0286
MSMEG_2199	-13.5267	-14.5	-13.13	-12.7778
MSMEG_2200	-15.68	-15.8833	-15.1333	-16.0545
MSMEG_2201	-14.7278	-16.7	-11.4429	-16.96
MSMEG_2202	-13.1259	-12.4895	-14.3444	-12.5471
MSMEG_2203	-16.8029	-16.6583	-18.5167	-15.0909
MSMEG_2204	-16.25	-18.3	-15.7182	-14.58
MSMEG_2205	-16.6106	-16.225	-16.7562	-16.8667
MSMEG_2206	-16.2069	-18.42	-14.84	-15.2667
MSMEG_2207	-17.4104	-17.5471	-15.5812	-19.2067
MSMEG_2208	-15.0723	-13.9875	-16.5	-14.7067
MSMEG_2209	-16.0423	-16.9	-17.8222	-13.075
MSMEG_2211	-14.4242	-14.65	-14.7273	-13.82
MSMEG_2212	-15.3541	-16.2692	-15.0077	-14.6818
MSMEG_2213	-16.566	-15.025	-17.4625	-17.2533
MSMEG_2214	-16.24	-16.55	-17.15	-13.8
MSMEG_2215	-16.9167	-16.855	-18.2714	-15.4842
MSMEG_2216	-15.4593	-17.705	-13.435	-15.2263
MSMEG_2217	-17.7103	-18.99	-17.9053	-16.1684
MSMEG_2218	-16.0548	-15.5182	-16.39	-16.31
MSMEG_2219	-15.4531	-14.9818	-17.1545	-14.1
MSMEG_2220	-17.0938	-18.0182	-17.1091	-16.06
MSMEG_2221	-17.45	-20.6667	-15.75	-11.2
MSMEG_2222	-13.94	-16.2	-13.35	-10.6
MSMEG_2223	-13.7824	-12.0083	-15.9583	-13.3
MSMEG_2224	-16.2447	-16.4125	-14.8812	-17.52
MSMEG_2225	-13.5483	-11.4	-15.47	-13.8
MSMEG_2226	-13.6167	-15.8667	-12.7	-8.7
MSMEG_2227	-16.3967	-15.5182	-18.1	-15.5778
MSMEG_2228	-17.2387	-18.9364	-15.7182	-17.0222
MSMEG_2229	-15.6625	-17.5636	-16.4	-12.76
MSMEG_2230	-13.95	-14.6882	-16.9706	-9.9562
MSMEG_2231	-15.8646	-15.7273	-15.5955	-16.2905
MSMEG_2232	-13.9882	-14.425	-15.5273	-11.9727
MSMEG_2233	-17.2268	-16.3	-16.6286	-18.8692
MSMEG_2234	-15.6191	-16.2875	-13.3062	-17.3733
MSMEG_2235	-13.6041	-13.9	-13.8688	-13.025
MSMEG_2236	-16.4133	-16.7375	-13.9133	-18.7214
MSMEG_2237	-16.2055	-15.1839	-16.2633	-17.2033
MSMEG_2238	-16.8148	-16.7571	-17.845	-15.845
MSMEG_2239	-15.0276	-16.14	-16.59	-12.0556
MSMEG_2240	-13.6646	-13.4471	-15.25	-12.22
MSMEG_2241	-15.503	-13.9	-15.0957	-17.6286
MSMEG_2242	-16.1305	-17.205	-15.95	-15.1895
MSMEG_2243	-16.45	-18.6444	-15.4375	-14.7857
MSMEG_2244	-13.3475	-15.0786	-13.7286	-10.8833
MSMEG_2245	-12.0118	-12.5833	-14.5667	-8.26
MSMEG_2246	-16.1192	-13.8444	-18.1222	-16.425
MSMEG_2247	-16.34	-17.5	-16.6429	-14.6333
MSMEG_2248	-16.627	-14.7133	-16.5167	-18.7207
MSMEG_2249	-15.0146	-16.9429	-13.7	-14.3538
MSMEG_2250	-15.1	-17.75	-14.7	-10.6
MSMEG_2251	-14.65	-16.64	-14.52	-12.325
MSMEG_2252	-16.6153	-17.18	-16.915	-15.7053
MSMEG_2253	-10.7273	-12.3	-10.25	-9.2667
MSMEG_2254	-13.9098	-12.7071	-15.1286	-13.8923
MSMEG_2255	-15.4274	-15.8857	-14.7667	-15.64
MSMEG_2256	-13.5905	-13.7571	-13.2467	-13.8077
MSMEG_2257	-14.2163	-13.1059	-13.3375	-16.275
MSMEG_2258	-16.15	-14.5333	-17.0333	-17.25
MSMEG_2259	-15.6033	-15.9903	-15.0677	-15.7567
MSMEG_2260	-15.3452	-15.38	-16.3429	-14.2308
MSMEG_2261	-17.9818	-14.1	-19.2125	-21.5167
MSMEG_2262	-14.25	-14.4462	-14.3538	-13.925
MSMEG_2263	-14.5583	-14.4824	-14.8875	-14.2933
MSMEG_2264	-17.6968	-20.1364	-16.5182	-16.1556
MSMEG_2265	-18.363	-17.9684	-19.35	-17.7588
MSMEG_2266	-14.99	-15.325	-15.6667	-13.8667
MSMEG_2267	-17.56	-19.3353	-18.8647	-14.2875
MSMEG_2268	-16.7314	-16.05	-18.2167	-15.8545
MSMEG_2269	-18.4383	-19.4562	-18.4188	-17.3733
MSMEG_2270	-16.075	-14.8727	-16.0364	-17.44
MSMEG_2271	-14.2484	-13.0182	-15.18	-14.67
MSMEG_2272	-14.4538	-13.72	-13.325	-16.5
MSMEG_2273	-16.9495	-16.0516	-17.0167	-17.81
MSMEG_2274	-13.89	-15.925	-14.5333	-10.5333
MSMEG_2275	-14.9795	-14.88	-14.8933	-15.1786
MSMEG_2276	-17.4119	-16.6267	-18.5286	-17.1154
MSMEG_2277	-16.4426	-17.519	-15.745	-16.01
MSMEG_2278	-16.9937	-19.3409	-15.7238	-15.745
MSMEG_2279	-15.31	-17.4909	-14.41	-13.6444
MSMEG_2280	-14.842	-15.6208	-17.0304	-11.7045
MSMEG_2281	-17.0	-15.0375	-15.3143	-21.5833
MSMEG_2282	-15.8714	-16.16	-15.4222	-16.0
MSMEG_2283	-15.0231	-17.3944	-15.6222	-11.6812
MSMEG_2284	-11.7833	-10.7667	-12.2	-14.0
MSMEG_2285	-16.0906	-15.8091	-16.8636	-15.55
MSMEG_2286	-15.8167	-16.2333	-16.1929	-14.9308
MSMEG_2287	-17.82	-18.7455	-17.01	-17.5889
MSMEG_2288	-15.8895	-14.4571	-15.7429	-18.1
MSMEG_2289	-13.4017	-12.935	-13.2	-14.1053
MSMEG_2290	-16.3885	-17.1444	-16.2667	-15.675
MSMEG_2291	-17.0118	-18.2417	-18.0273	-14.6545
MSMEG_2292	-15.5902	-14.2286	-16.23	-16.38
MSMEG_2293	-16.4489	-18.3875	-16.6125	-14.2067
MSMEG_2294	-16.9381	-19.06	-16.5	-14.9615
MSMEG_2295	-17.95	-21.0667	-16.1125	-16.0429
MSMEG_2296	-17.0818	-16.45	-18.0571	-16.8286
MSMEG_2297	-14.6333	-12.25	-18.8667	-13.05
MSMEG_2299	-12.8	-12.8345	-13.5179	-12.0185
MSMEG_2301	-15.625	-14.9167	-15.3167	-17.15
MSMEG_2302	-14.9333	-17.2333	-16.525	-8.3
MSMEG_2303	-16.8018	-17.0474	-19.4842	-13.7111
MSMEG_2304	-12.96	-12.25	-16.65	-7.0
MSMEG_2305	-16.0261	-20.3125	-14.3375	-13.0571
MSMEG_2306	-17.3882	-18.0417	-18.7	-15.3636
MSMEG_2307	-15.3171	-14.5083	-15.525	-15.9727
MSMEG_2308	-15.6298	-17.0	-14.0562	-15.8467
MSMEG_2309	-15.1966	-15.21	-14.16	-16.3333
MSMEG_2310	-14.9576	-14.735	-14.69	-15.4737
MSMEG_2311	-18.705	-17.3714	-20.8286	-17.7833
MSMEG_2312	-12.4	-15.5	-9.55	-11.9
MSMEG_2313	-13.4632	-14.6	-12.0923	-13.7167
MSMEG_2314	-17.3164	-17.7316	-16.5056	-17.6889
MSMEG_2315	-16.822	-17.6412	-18.0882	-14.6062
MSMEG_2317	-14.4	-13.3071	-16.1429	-13.7
MSMEG_2318	-13.6182	-12.675	-17.85	-9.2333
MSMEG_2319	-17.3643	-18.76	-18.5286	-14.5
MSMEG_2321	-18.6898	-19.5647	-18.5882	-17.8133
MSMEG_2322	-17.5	-20.35	-17.85	-13.2333
MSMEG_2323	-16.8263	-18.495	-14.1947	-17.75
MSMEG_2324	-13.12	-9.2	-16.0	-15.2
MSMEG_2325	-16.9222	-17.05	-19.2	-14.2
MSMEG_2326	-17.0848	-16.75	-18.6909	-15.72
MSMEG_2327	-16.8406	-18.0	-17.7727	-14.54
MSMEG_2328	-16.1071	-13.83	-18.0111	-16.7333
MSMEG_2329	-15.9667	-15.6143	-15.9077	-16.4417
MSMEG_2330	-18.5609	-18.3563	-19.3533	-17.9867
MSMEG_2331	-15.1929	-16.17	-13.8333	-15.4667
MSMEG_2332	-16.1164	-17.1905	-16.581	-14.4158
MSMEG_2333	-17.5294	-16.1389	-19.6	-16.8937
MSMEG_2334	-7.5	-4.95	-10.05	-10.4
MSMEG_2335	-14.7759	-16.24	-13.08	-15.0333
MSMEG_2337	-15.3341	-14.95	-17.9214	-12.9615
MSMEG_2338	-16.096	-16.6889	-15.725	-15.8
MSMEG_2339	-15.0231	-17.3944	-15.6222	-11.6812
MSMEG_2340	-15.01	-14.9286	-12.5429	-17.9833
MSMEG_2341	-15.3312	-14.95	-16.92	-14.2
MSMEG_2342	-18.3918	-16.8353	-17.4412	-21.2333
MSMEG_2343	-16.645	-18.0071	-15.8	-16.0417
MSMEG_2344	-16.2383	-16.4762	-15.44	-16.8158
MSMEG_2346	-15.5054	-15.2538	-16.1692	-15.0182
MSMEG_2347	-16.4419	-17.0952	-15.581	-16.66
MSMEG_2349	-16.4049	-15.4905	-17.5095	-16.1947
MSMEG_2350	-15.99	-17.3545	-13.4	-17.2
MSMEG_2351	-15.971	-16.2636	-16.6818	-14.7444
MSMEG_2352	-18.0027	-18.8846	-17.8154	-17.1818
MSMEG_2353	-16.0	-14.55	-15.58	-18.0778
MSMEG_2354	-18.784	-21.3	-20.3333	-13.5571
MSMEG_2355	-17.6788	-15.5167	-19.7182	-18.03
MSMEG_2356	-21.0515	-19.1167	-22.1636	-22.15
MSMEG_2357	-18.8063	-18.3824	-20.9312	-17.02
MSMEG_2358	-17.4929	-17.9533	-16.8857	-17.6154
MSMEG_2359	-18.8075	-18.8786	-20.1385	-17.4
MSMEG_2360	-15.1355	-14.8	-15.4	-15.21
MSMEG_2361	-14.6938	-17.3167	-14.75	-10.675
MSMEG_2362	-16.7071	-15.5276	-17.2357	-17.4259
MSMEG_2363	-19.3308	-18.5667	-19.9	-19.55
MSMEG_2364	-14.9091	-15.2	-10.45	-20.4667
MSMEG_2365	-17.3424	-17.14	-18.3	-16.5474
MSMEG_2367	-15.9583	-14.7857	-15.12	-18.1368
MSMEG_2368	-13.928	-15.1556	-14.525	-11.95
MSMEG_2369	-16.7116	-15.0667	-17.56	-17.6308
MSMEG_2370	-16.5788	-15.4917	-15.9818	-18.54
MSMEG_2371	-14.6267	-12.9667	-17.24	-13.85
MSMEG_2372	-15.8527	-15.412	-16.604	-15.5292
MSMEG_2373	-15.79	-15.5429	-13.8429	-18.35
MSMEG_2374	-15.0975	-13.9214	-17.2692	-14.1923
MSMEG_2375	-15.0625	-14.6333	-15.1625	-15.5
MSMEG_2376	-14.7389	-14.3571	-16.6333	-13.0
MSMEG_2377	-17.5393	-18.3579	-17.6526	-16.5556
MSMEG_2378	-16.5079	-16.9091	-17.9095	-14.595
MSMEG_2379	-17.1225	-16.6286	-16.3071	-18.65
MSMEG_2380	-17.8429	-17.3412	-18.2875	-17.9312
MSMEG_2381	-16.0915	-15.8875	-18.5875	-13.6467
MSMEG_2382	-16.3	-16.0455	-17.57	-15.31
MSMEG_2383	-15.5069	-16.315	-13.8316	-16.3316
MSMEG_2386	-18.9036	-19.79	-17.4556	-19.3667
MSMEG_2387	-15.9017	-15.38	-15.7737	-16.5789
MSMEG_2388	-14.487	-15.7375	-13.925	-13.7
MSMEG_2389	-17.592	-17.0111	-16.275	-19.5625
MSMEG_2390	-15.0184	-15.3	-15.0615	-14.6667
MSMEG_2391	-14.0655	-13.3667	-14.2897	-14.5821
MSMEG_2392	-18.7538	-21.4667	-15.5556	-19.3
MSMEG_2393	-17.3462	-15.4571	-19.8	-16.8917
MSMEG_2394	-17.5295	-17.4067	-17.2	-18.0143
MSMEG_2395	-17.8205	-17.56	-18.1933	-17.7
MSMEG_2396	-16.6652	-13.6875	-20.4125	-15.7857
MSMEG_2397	-17.2222	-17.2	-19.6333	-13.65
MSMEG_2398	-18.2825	-16.5643	-19.6	-18.8154
MSMEG_2399	-16.4296	-16.86	-17.3778	-14.825
MSMEG_2400	-15.7286	-17.2667	-14.9	-13.6
MSMEG_2401	-15.412	-18.7556	-14.9875	-12.075
MSMEG_2402	-19.247	-20.2478	-18.7136	-18.7095
MSMEG_2403	-15.4189	-13.9097	-16.7533	-15.6517
MSMEG_2404	-16.0536	-18.59	-12.5444	-16.7444
MSMEG_2405	-15.9526	-15.5429	-18.9143	-12.38
MSMEG_2406	-16.9913	-17.975	-17.8875	-14.8429
MSMEG_2407	-15.3059	-18.0083	-12.0	-15.6636
MSMEG_2408	-12.7485	-15.0833	-11.7273	-11.07
MSMEG_2409	-15.9762	-16.05	-16.7533	-15.0
MSMEG_2410	-14.5759	-14.59	-14.79	-14.3222
MSMEG_2411	-17.46	-16.6444	-19.45	-16.3875
MSMEG_2412	-17.0933	-17.413	-17.2444	-16.6045
MSMEG_2413	-19.57	-19.5571	-21.9	-16.8667
MSMEG_2414	-14.5632	-15.3286	-12.7667	-15.4667
MSMEG_2415	-16.0957	-16.7375	-15.225	-16.3571
MSMEG_2416	-16.2172	-16.12	-16.28	-16.2556
MSMEG_2417	-16.6292	-16.1222	-18.4125	-15.2429
MSMEG_2418	-15.3741	-13.39	-15.3222	-17.9125
MSMEG_2419	-15.8059	-16.65	-15.3818	-15.3091
MSMEG_2420	-13.7323	-16.0909	-14.3	-10.57
MSMEG_2421	-16.925	-16.3	-16.7833	-18.075
MSMEG_2422	-18.1364	-22.3	-15.95	-15.5
MSMEG_2423	-17.6958	-16.1979	-19.0229	-17.8702
MSMEG_2424	-18.1966	-16.31	-19.635	-18.6684
MSMEG_2425	-15.9472	-16.1389	-16.8889	-14.7471
MSMEG_2426	-15.8154	-13.44	-18.45	-16.15
MSMEG_2427	-17.7337	-17.403	-18.5909	-17.1906
MSMEG_2428	-16.3788	-19.1333	-13.2091	-16.56
MSMEG_2429	-16.81	-15.6214	-17.8692	-17.0308
MSMEG_2430	-17.2919	-18.2238	-18.5286	-15.015
MSMEG_2431	-17.9953	-19.9533	-17.35	-16.5429
MSMEG_2432	-17.3727	-19.5364	-18.525	-13.61
MSMEG_2433	-16.6543	-16.575	-16.475	-16.9364
MSMEG_2434	-14.2647	-13.2833	-14.7167	-14.9
MSMEG_2435	-15.1722	-14.0143	-15.3333	-16.6
MSMEG_2436	-19.6	-17.525	-25.4	-15.05
MSMEG_2437	-17.645	-17.3429	-17.4	-18.2833
MSMEG_2438	-15.6926	-14.5556	-16.75	-15.65
MSMEG_2439	-15.8486	-17.4846	-15.7077	-14.0818
MSMEG_2440	-12.9692	-14.34	-14.26	-8.5333
MSMEG_2441	-16.3088	-15.4667	-17.5167	-15.87
MSMEG_2442	-18.8594	-17.3909	-21.2	-17.9
MSMEG_2443	-12.0917	-9.96	-15.725	-10.8
MSMEG_2444	-15.05	-15.71	-13.6222	-15.7444
MSMEG_2445	-16.3259	-18.805	-14.8053	-15.2368
MSMEG_2446	-16.825	-18.0667	-16.2333	-15.85
MSMEG_2447	-17.1188	-16.1773	-19.3909	-15.655
MSMEG_2448	-8.64	-8.3	-11.5	-3.6
MSMEG_2449	-15.7271	-16.21	-16.98	-13.9
MSMEG_2450	-16.8473	-17.4105	-15.9944	-17.1056
MSMEG_2451	-16.0323	-15.8727	-18.73	-13.51
MSMEG_2452	-19.0125	-21.9333	-16.8667	-17.85
MSMEG_2453	-15.1862	-18.01	-14.45	-12.8667
MSMEG_2454	-16.9278	-15.1	-19.0167	-16.98
MSMEG_2455	-16.6609	-15.2875	-17.9625	-16.7429
MSMEG_2456	-16.5359	-17.25	-16.9769	-15.225
MSMEG_2457	-18.6167	-20.52	-20.6	-12.8
MSMEG_2458	-14.7487	-14.8143	-15.7692	-13.5667
MSMEG_2459	-15.6656	-16.3818	-17.7818	-12.55
MSMEG_2460	-15.5515	-16.55	-14.7727	-15.21
MSMEG_2461	-15.4742	-16.2273	-14.85	-15.27
MSMEG_2462	-16.8161	-15.8562	-16.9	-17.7533
MSMEG_2463	-16.8686	-16.5833	-17.5583	-16.4273
MSMEG_2464	-15.785	-12.9143	-20.1143	-14.0833
MSMEG_2465	-16.3542	-15.8059	-15.2188	-18.1867
MSMEG_2466	-15.8894	-16.1562	-16.325	-15.14
MSMEG_2467	-16.7419	-17.1621	-16.1414	-16.9286
MSMEG_2468	-16.1612	-16.9412	-16.5125	-14.9812
MSMEG_2469	-17.6718	-16.7514	-18.4059	-17.8853
MSMEG_2470	-18.5094	-19.1273	-19.2818	-16.98
MSMEG_2471	-16.8711	-15.9	-16.9625	-17.7812
MSMEG_2472	-17.5053	-21.6714	-16.7833	-13.3667
MSMEG_2474	-17.4194	-16.5455	-20.44	-15.36
MSMEG_2475	-13.7382	-13.2417	-13.1909	-14.8273
MSMEG_2476	-14.8	-17.6	-13.9833	-12.42
MSMEG_2477	-15.4	-16.3467	-11.9357	-18.0385
MSMEG_2478	-15.4765	-16.3917	-14.2364	-15.7182
MSMEG_2479	-12.6833	-16.8667	-9.7	-6.1
MSMEG_2480	-16.3448	-18.13	-17.64	-12.9222
MSMEG_2481	-14.1469	-15.8353	-14.0118	-12.3867
MSMEG_2482	-14.1857	-12.76	-14.94	-15.025
MSMEG_2483	-15.2321	-15.21	-15.25	-15.2375
MSMEG_2484	-14.4259	-14.08	-16.8	-12.1875
MSMEG_2485	-16.0406	-15.3364	-15.0714	-17.7476
MSMEG_2486	-15.9839	-15.6053	-16.1842	-16.1722
MSMEG_2487	-17.536	-17.1824	-16.6706	-18.8312
MSMEG_2488	-17.0414	-18.525	-17.1842	-15.3368
MSMEG_2489	-14.85	-17.47	-13.47	-13.3
MSMEG_2490	-17.94	-19.9333	-16.175	-17.4625
MSMEG_2491	-18.3587	-19.8125	-16.9438	-18.3143
MSMEG_2492	-17.7596	-17.2923	-17.2368	-18.7892
MSMEG_2493	-15.5872	-13.4688	-15.6875	-17.74
MSMEG_2494	-15.9261	-17.6125	-14.5625	-15.5571
MSMEG_2495	-14.4143	-12.43	-16.7444	-14.2889
MSMEG_2496	-16.7732	-17.1786	-18.0143	-15.0
MSMEG_2497	-16.8071	-16.9737	-17.7579	-15.6278
MSMEG_2498	-14.175	-14.7571	-12.0286	-16.0
MSMEG_2499	-14.2	-14.9	-12.0	-15.63
