 	CDS_MFE_20_10nt_CDS	CDS_MFE_20_10nt_5p	CDS_MFE_20_10nt_mid	CDS_MFE_20_10nt_3p
MSMEG_1967	-3.3803	-3.2667	-2.88	-4.0
MSMEG_1968	-3.0944	-3.1167	-3.5292	-2.6174
MSMEG_1969	-2.6833	-2.3615	-3.0	-2.7182
MSMEG_1970	-2.6897	-3.2898	-2.1483	-2.6207
MSMEG_1971	-2.7111	-2.7073	-2.3981	-3.034
MSMEG_1972	-2.5394	-2.8743	-2.7114	-2.0176
MSMEG_1974	-2.5941	-3.225	-2.7273	-1.7727
MSMEG_1975	-2.1587	-1.6114	-2.5829	-2.2853
MSMEG_1976	-2.8324	-2.36	-3.7	-2.4208
MSMEG_1977	-2.8647	-2.5914	-3.1441	-2.8667
MSMEG_1978	-3.3299	-3.6345	-2.4927	-3.8722
MSMEG_1979	-2.3676	-2.6833	-2.1545	-2.2364
MSMEG_1980	-2.9197	-2.86	-2.8846	-3.0184
MSMEG_1981	-3.2667	-3.5882	-3.7875	-2.3467
MSMEG_1982	-3.1805	-3.15	-3.2404	-3.15
MSMEG_1983	-3.0933	-3.0511	-3.4848	-2.7273
MSMEG_1984	-3.3213	-3.4133	-3.0667	-3.4897
MSMEG_1985	-2.9817	-3.0613	-2.9062	-2.98
MSMEG_1986	-2.6136	-2.6432	-1.9649	-3.25
MSMEG_1987	-2.6974	-2.9385	-2.7	-2.4333
MSMEG_1988	-3.334	-3.1944	-3.6889	-3.1059
MSMEG_1989	-3.496	-3.0	-3.9273	-3.5781
MSMEG_1990	-2.5103	-2.5167	-2.3444	-2.6743
MSMEG_1991	-3.0078	-3.2103	-3.0763	-2.7316
MSMEG_1992	-3.7664	-3.6897	-3.759	-3.8526
MSMEG_1993	-2.941	-3.3607	-2.8214	-2.6296
MSMEG_1994	-3.3692	-2.04	-3.875	-4.525
MSMEG_1995	-3.5353	-3.6957	-3.3522	-3.5591
MSMEG_1996	-2.6035	-2.2724	-2.7517	-2.7929
MSMEG_1997	-2.9994	-3.0797	-2.8373	-3.0828
MSMEG_1998	-3.7191	-3.8933	-4.0867	-3.1586
MSMEG_1999	-2.3643	-3.9	-2.08	-0.8
MSMEG_2000	-3.0364	-3.76	-2.36	-2.9857
MSMEG_2001	-2.7045	-2.0045	-3.3174	-2.7667
MSMEG_2002	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_2003	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_2004	-3.2237	-3.8692	-3.36	-2.416
MSMEG_2005	-2.8641	-2.8484	-3.0806	-2.6567
MSMEG_2006	-2.7826	-2.8935	-2.8677	-2.58
MSMEG_2007	-2.8465	-3.0586	-2.8759	-2.5964
MSMEG_2008	-2.1154	-1.2	-3.3111	-1.8
MSMEG_2009	-2.6971	-3.1696	-2.0522	-2.8773
MSMEG_2010	-2.5065	-2.6545	-2.5545	-2.2667
MSMEG_2011	-3.152	-3.2235	-3.3515	-2.8788
MSMEG_2012	-3.6427	-3.6773	-3.3795	-3.8767
MSMEG_2013	-3.3773	-4.2077	-2.612	-3.275
MSMEG_2014	-3.5435	-4.6811	-2.5944	-3.3171
MSMEG_2015	-3.3222	-2.9037	-3.5643	-3.4962
MSMEG_2016	-3.0676	-3.1	-3.028	-3.075
MSMEG_2017	-3.325	-3.5786	-3.0462	-3.3308
MSMEG_2019	-3.4946	-4.38	-2.784	-3.3125
MSMEG_2021	-3.5493	-4.0132	-3.5794	-3.0478
MSMEG_2022	-3.4062	-3.002	-3.475	-3.75
MSMEG_2023	-3.0252	-2.619	-3.0805	-3.395
MSMEG_2024	-3.5191	-3.0688	-3.5484	-3.9548
MSMEG_2025	-2.5128	-2.6692	-2.1111	-2.784
MSMEG_2026	-3.8145	-4.2714	-4.3964	-2.737
MSMEG_2027	-2.7286	-1.7929	-3.6133	-2.7154
MSMEG_2028	-4.4822	-4.5375	-4.245	-4.6737
MSMEG_2029	-3.225	-4.2923	-2.568	-2.772
MSMEG_2030	-3.9322	-3.395	-5.355	-3.0
MSMEG_2031	-4.2111	-4.4167	-4.8143	-3.12
MSMEG_2032	-3.2907	-3.4615	-2.82	-3.5958
MSMEG_2033	-3.7845	-3.6	-4.2438	-3.5156
MSMEG_2034	-3.925	-4.5919	-4.1194	-3.02
MSMEG_2035	-3.4926	-3.2109	-3.6413	-3.6318
MSMEG_2036	-3.0543	-3.0161	-3.4677	-2.6667
MSMEG_2037	-2.999	-2.7061	-3.5152	-2.7688
MSMEG_2038	-2.9089	-2.8245	-3.1189	-2.7808
MSMEG_2039	-3.4427	-3.3269	-3.128	-3.8958
MSMEG_2040	-3.7429	-2.8167	-5.325	-3.0273
MSMEG_2042	-3.3212	-3.3158	-3.5421	-3.1
MSMEG_2043	-3.545	-3.6667	-3.76	-3.1842
MSMEG_2044	-3.4092	-3.5864	-3.4909	-3.1442
MSMEG_2045	-3.7176	-3.3717	-3.7556	-4.0333
MSMEG_2046	-3.1224	-4.1	-2.9455	-2.2773
MSMEG_2047	-3.1408	-2.2077	-4.7154	-2.4458
MSMEG_2048	-3.6388	-3.4657	-4.5235	-2.9324
MSMEG_2049	-2.7741	-3.435	-2.0895	-2.7632
MSMEG_2050	-3.4962	-3.1151	-3.3788	-4.0118
MSMEG_2051	-3.1462	-3.3415	-3.0906	-3.0038
MSMEG_2052	-3.5016	-3.6381	-3.3143	-3.5532
MSMEG_2053	-2.5655	-1.92	-2.19	-3.7
MSMEG_2054	-3.2133	-2.9	-3.908	-2.8292
MSMEG_2055	-2.7556	-2.7611	-2.6263	-2.8941
MSMEG_2056	-2.7598	-3.1317	-2.4024	-2.745
MSMEG_2057	-3.8235	-3.005	-4.2646	-4.2114
MSMEG_2058	-3.2609	-3.4533	-3.3909	-2.9341
MSMEG_2059	-3.4274	-4.072	-2.652	-3.5696
MSMEG_2060	-3.2167	-3.6889	-2.6545	-3.2977
MSMEG_2061	-2.7803	-3.7458	-2.3	-2.2739
MSMEG_2062	-2.9673	-2.7316	-2.9333	-3.25
MSMEG_2063	-3.1222	-3.8308	-2.5667	-2.8909
MSMEG_2064	-3.8436	-3.5643	-3.7615	-4.2583
MSMEG_2065	-3.3922	-3.3833	-3.0	-3.8188
MSMEG_2066	-3.1775	-4.1	-2.9	-2.4615
MSMEG_2067	-3.4429	-2.5955	-3.9333	-3.86
MSMEG_2068	-3.5943	-3.575	-3.3667	-3.8636
MSMEG_2069	-3.7102	-3.5515	-3.303	-4.2938
MSMEG_2070	-3.3774	-3.95	-3.4951	-2.6732
MSMEG_2071	-3.0721	-3.1286	-2.72	-3.365
MSMEG_2072	-3.5578	-3.24	-3.5226	-3.9241
MSMEG_2073	-3.2992	-2.96	-4.4268	-2.4615
MSMEG_2074	-2.8205	-2.7561	-2.6854	-3.025
MSMEG_2075	-2.6282	-2.6135	-2.3784	-2.9
MSMEG_2076	-2.9414	-3.2	-3.355	-2.1944
MSMEG_2077	-3.8661	-3.4925	-3.6872	-4.4282
MSMEG_2078	-3.1082	-3.7939	-3.4333	-2.0323
MSMEG_2079	-4.3202	-3.55	-5.1121	-4.3219
MSMEG_2080	-3.1648	-3.0634	-3.5244	-2.9
MSMEG_2081	-3.2636	-2.1756	-3.3432	-4.3209
MSMEG_2082	-2.8091	-4.125	-2.75	-1.1333
MSMEG_2083	-3.9192	-4.2692	-4.1519	-3.304
MSMEG_2084	-3.0921	-4.4308	-3.1077	-1.625
MSMEG_2086	-2.8464	-3.1189	-3.1378	-2.2667
MSMEG_2087	-3.2449	-3.2576	-3.1333	-3.3469
MSMEG_2088	-3.2432	-2.14	-2.6333	-5.0786
MSMEG_2089	-2.5464	-2.1522	-3.1875	-2.2591
MSMEG_2090	-2.582	-3.25	-2.17	-2.3172
MSMEG_2091	-2.4333	-2.9471	-1.675	-2.66
MSMEG_2092	-3.4564	-3.3811	-3.6919	-3.2917
MSMEG_2094	-3.0864	-3.2979	-2.9766	-2.9826
MSMEG_2095	-3.6283	-3.8871	-2.7839	-4.2333
MSMEG_2096	-3.1946	-3.98	-2.264	-3.3458
MSMEG_2097	-2.9427	-3.2351	-3.1919	-2.3861
MSMEG_2098	-2.8253	-2.6167	-2.4897	-3.3964
MSMEG_2099	-2.6719	-3.2697	-2.5656	-2.1452
MSMEG_2100	-3.0338	-2.4978	-3.4227	-3.1932
MSMEG_2102	-2.6756	-2.4607	-3.0296	-2.5444
MSMEG_2103	-2.7978	-2.3733	-2.8667	-3.1655
MSMEG_2104	-3.247	-2.8978	-3.3733	-3.475
MSMEG_2105	-3.3927	-3.0576	-3.4562	-3.6839
MSMEG_2106	-2.281	-3.1095	-1.7818	-1.96
MSMEG_2107	-3.5952	-4.3735	-3.2102	-3.1938
MSMEG_2108	-2.7839	-2.8062	-2.6387	-2.91
MSMEG_2109	-3.1009	-2.0026	-3.1436	-4.2135
MSMEG_2110	-4.0092	-4.8333	-3.4182	-3.7688
MSMEG_2111	-3.5222	-4.1421	-3.4833	-2.8706
MSMEG_2112	-2.5155	-2.535	-3.0789	-1.9316
MSMEG_2113	-2.744	-1.1889	-4.2222	-2.8429
MSMEG_2114	-2.1812	-0.85	-2.5	-3.46
MSMEG_2115	-3.283	-3.7333	-2.8833	-3.2294
MSMEG_2116	-3.1532	-2.7434	-3.0774	-3.6481
MSMEG_2117	-3.8255	-4.3938	-3.4062	-3.6667
MSMEG_2118	-3.3179	-3.063	-3.7346	-3.16
MSMEG_2119	-3.9513	-3.9692	-3.6872	-4.2108
MSMEG_2120	-3.6858	-3.2045	-3.6621	-4.2023
MSMEG_2121	-3.593	-3.3086	-4.1062	-3.3613
MSMEG_2122	-3.5317	-2.5667	-3.9227	-4.115
MSMEG_2123	-3.3939	-2.8971	-4.2152	-3.075
MSMEG_2124	-3.0395	-3.4154	-2.9731	-2.7042
MSMEG_2125	-4.2946	-3.652	-4.032	-5.2375
MSMEG_2126	-3.8308	-5.0357	-3.8231	-2.4333
MSMEG_2127	-3.7543	-4.175	-3.2333	-3.8636
MSMEG_2128	-3.0781	-3.2045	-3.1727	-2.835
MSMEG_2129	-2.2	-2.18	-1.625	-3.0
MSMEG_2130	-3.3441	-3.2525	-3.2103	-3.5718
MSMEG_2131	-3.7943	-3.8321	-4.5132	-3.0231
MSMEG_2132	-2.6077	-2.2778	-3.3444	-2.15
MSMEG_2133	-3.3449	-2.9528	-3.3972	-3.6943
MSMEG_2134	-4.0306	-3.6769	-4.125	-4.3455
MSMEG_2135	-4.5154	-3.8143	-4.1692	-5.7083
MSMEG_2136	-3.1699	-2.9455	-2.8759	-3.6926
MSMEG_2137	-4.1397	-4.0163	-4.3762	-4.0268
MSMEG_2139	-1.01	-1.475	-0.3667	-1.0333
MSMEG_2140	-2.5658	-3.3976	-1.4025	-2.8846
MSMEG_2141	-2.152	-2.3111	-2.0125	-2.1125
MSMEG_2142	-3.058	-3.0125	-2.6217	-3.5636
MSMEG_2143	-2.3182	-1.84	-3.02	-2.0786
MSMEG_2144	-2.2407	-2.25	-2.605	-1.8474
MSMEG_2145	-2.6902	-3.6214	-2.4214	-1.9769
MSMEG_2146	-3.2284	-2.8202	-3.3913	-3.4777
MSMEG_2148	-2.8718	-3.52	-2.637	-2.4463
MSMEG_2149	-2.5356	-2.6	-3.04	-1.9214
MSMEG_2150	-3.34	-3.9517	-3.1179	-2.9286
MSMEG_2151	-3.6809	-3.4326	-4.4644	-3.1511
MSMEG_2153	-3.2068	-2.86	-2.955	-3.8368
MSMEG_2154	-3.2512	-3.175	-3.5519	-3.0296
MSMEG_2155	-3.298	-3.2848	-3.4333	-3.1719
MSMEG_2156	-2.8043	-3.8969	-2.7	-1.7467
MSMEG_2157	-3.7056	-3.7968	-2.8767	-4.4655
MSMEG_2158	-3.6833	-3.5643	-3.18	-4.3923
MSMEG_2159	-3.1518	-2.8931	-3.5571	-3.0143
MSMEG_2160	-3.6	-2.5333	-5.24	-3.15
MSMEG_2162	-2.8277	-2.9214	-3.1857	-2.3593
MSMEG_2163	-3.14	-3.4528	-3.1029	-2.8471
MSMEG_2164	-2.7342	-3.22	-2.6542	-2.3083
MSMEG_2165	-3.014	-2.7276	-3.1276	-3.1929
MSMEG_2166	-3.068	-2.6	-2.9618	-3.6559
MSMEG_2167	-3.0377	-3.3182	-2.6837	-3.1047
MSMEG_2168	-3.2842	-3.8	-3.7143	-1.96
MSMEG_2169	-3.4907	-3.8627	-3.132	-3.4694
MSMEG_2170	-3.2388	-3.0091	-3.4364	-3.2719
MSMEG_2171	-2.9697	-2.7171	-3.9878	-2.185
MSMEG_2172	-3.5093	-3.3277	-3.8766	-3.3196
MSMEG_2173	-3.6246	-4.1348	-3.05	-3.7182
MSMEG_2174	-3.791	-3.5946	-3.7014	-4.0808
MSMEG_2175	-2.9219	-3.1609	-2.5826	-3.0244
MSMEG_2176	-2.1625	-2.2273	-2.4273	-1.8
MSMEG_2177	-3.1889	-2.585	-3.0103	-4.0079
MSMEG_2178	-2.0316	-2.5571	-1.6286	-1.86
MSMEG_2179	-3.5385	-3.4614	-3.4279	-3.7279
MSMEG_2180	-3.7442	-3.6722	-3.1059	-4.4588
MSMEG_2181	-3.1667	-3.1536	-3.3667	-2.9731
MSMEG_2182	-3.5407	-4.215	-3.485	-2.8895
MSMEG_2183	-3.9204	-4.4848	-4.1182	-3.1344
MSMEG_2184	-3.3675	-2.9481	-3.8059	-3.3569
MSMEG_2185	-3.2928	-3.8464	-3.1286	-2.8889
MSMEG_2186	-2.5613	-2.9143	-2.7619	-1.98
MSMEG_2187	-3.4441	-3.2074	-4.1194	-3.009
MSMEG_2188	-3.6131	-3.5273	-3.7735	-3.5313
MSMEG_2189	-3.5581	-3.0643	-3.6821	-3.9345
MSMEG_2190	-4.1211	-4.2868	-4.0179	-4.0595
MSMEG_2191	-3.4455	-3.6659	-3.219	-3.4575
MSMEG_2192	-2.2775	-2.4714	-1.5692	-2.7769
MSMEG_2193	-2.8923	-2.4364	-2.7136	-3.5571
MSMEG_2194	-2.8403	-3.0538	-2.2308	-3.252
MSMEG_2195	-2.76	-2.5083	-2.5652	-3.2174
MSMEG_2196	-3.1522	-2.8629	-3.3419	-3.255
MSMEG_2197	-3.8573	-3.6036	-3.7607	-4.2346
MSMEG_2198	-3.1857	-2.8795	-3.7139	-2.9681
MSMEG_2199	-2.8447	-2.6538	-3.304	-2.584
MSMEG_2200	-2.9843	-2.4733	-3.0867	-3.4069
MSMEG_2201	-2.5889	-3.1067	-1.8312	-2.9
MSMEG_2202	-2.9228	-2.8457	-3.16	-2.7644
MSMEG_2203	-3.3764	-3.28	-3.9033	-2.931
MSMEG_2204	-3.4573	-4.2321	-3.0889	-3.0222
MSMEG_2205	-3.4765	-3.2175	-3.455	-3.7641
MSMEG_2206	-3.4466	-4.636	-2.375	-3.2792
MSMEG_2207	-3.2213	-3.1732	-2.6512	-3.855
MSMEG_2208	-3.1479	-3.015	-3.325	-3.1026
MSMEG_2209	-2.7106	-3.0696	-2.9	-2.119
MSMEG_2211	-2.8976	-2.9643	-3.0929	-2.6259
MSMEG_2212	-2.9181	-3.1906	-3.2677	-2.2871
MSMEG_2213	-3.0655	-2.67	-3.33	-3.2
MSMEG_2214	-3.6357	-3.56	-5.16	-1.825
MSMEG_2215	-3.424	-3.172	-3.8098	-3.2796
MSMEG_2216	-2.9899	-3.666	-2.4571	-2.8327
MSMEG_2217	-3.6448	-4.0898	-3.5625	-3.2729
MSMEG_2218	-3.1141	-3.0846	-3.1815	-3.072
MSMEG_2219	-2.8288	-2.5556	-3.1963	-2.7308
MSMEG_2220	-3.5732	-4.0321	-3.7	-2.9704
MSMEG_2221	-3.7188	-6.15	-2.54	-1.98
MSMEG_2222	-3.6143	-5.16	-2.84	-2.65
MSMEG_2223	-2.7337	-2.4655	-3.0448	-2.6893
MSMEG_2224	-3.239	-2.885	-2.9487	-3.8923
MSMEG_2225	-3.0274	-2.616	-3.616	-2.8348
MSMEG_2226	-3.1294	-3.8667	-3.5167	-1.78
MSMEG_2227	-3.2487	-2.7846	-3.844	-3.136
MSMEG_2228	-2.881	-3.3259	-2.5778	-2.728
MSMEG_2229	-3.3232	-3.7607	-3.7407	-2.4519
MSMEG_2230	-2.6984	-2.8905	-3.0881	-2.1024
MSMEG_2231	-3.2877	-3.6455	-2.7963	-3.417
MSMEG_2232	-3.1353	-3.4759	-3.4464	-2.4714
MSMEG_2233	-3.4808	-3.4143	-3.3286	-3.7059
MSMEG_2234	-3.3479	-3.4175	-3.425	-3.1974
MSMEG_2235	-2.5	-2.5048	-2.2122	-2.79
MSMEG_2236	-3.3632	-3.6949	-2.5526	-3.8459
MSMEG_2237	-3.2579	-3.0408	-3.4312	-3.3
MSMEG_2238	-3.723	-3.7529	-3.6765	-3.74
MSMEG_2239	-3.0892	-3.68	-3.292	-2.2625
MSMEG_2240	-2.5267	-2.4585	-2.755	-2.3641
MSMEG_2241	-3.1691	-2.7273	-3.1893	-3.5981
MSMEG_2242	-3.3669	-3.936	-2.986	-3.1708
MSMEG_2243	-3.9583	-5.2857	-3.665	-2.8
MSMEG_2244	-2.6089	-2.7206	-2.9794	-2.1121
MSMEG_2245	-2.0227	-2.02	-2.52	-1.4929
MSMEG_2246	-3.4364	-3.2455	-3.3783	-3.7
MSMEG_2247	-3.5644	-3.55	-4.2882	-2.8333
MSMEG_2248	-3.3799	-2.9427	-3.084	-4.123
MSMEG_2249	-3.0798	-3.7314	-2.56	-2.9441
MSMEG_2250	-2.6786	-2.86	-3.28	-1.7
MSMEG_2251	-2.9514	-2.8083	-3.2417	-2.7909
MSMEG_2252	-3.4743	-3.434	-3.7327	-3.2571
MSMEG_2253	-1.7643	-2.54	-1.3556	-1.3111
MSMEG_2254	-2.6837	-2.2286	-3.0829	-2.7412
MSMEG_2255	-3.1084	-2.7923	-3.2519	-3.2843
MSMEG_2256	-2.5543	-2.3314	-2.3917	-2.9559
MSMEG_2257	-2.7049	-2.8881	-2.3146	-2.9125
MSMEG_2258	-3.53	-3.1857	-4.5571	-2.7333
MSMEG_2259	-3.0957	-3.3623	-2.8052	-3.1197
MSMEG_2260	-3.1528	-3.0806	-3.5571	-2.8229
MSMEG_2261	-3.2411	-2.8474	-2.8895	-4.0278
MSMEG_2262	-3.1093	-3.3152	-2.8875	-3.1188
MSMEG_2263	-2.4488	-2.1902	-2.56	-2.6025
MSMEG_2264	-4.2063	-4.7593	-3.9815	-3.852
MSMEG_2265	-3.9184	-3.5783	-4.3261	-3.8477
MSMEG_2266	-3.0769	-3.1444	-2.6444	-3.4875
MSMEG_2267	-3.8576	-3.7976	-4.6262	-3.1317
MSMEG_2268	-3.3409	-2.6967	-3.7267	-3.6179
MSMEG_2269	-4.0855	-4.3525	-4.0692	-3.8211
MSMEG_2270	-3.2293	-2.9821	-3.4185	-3.2963
MSMEG_2271	-2.7234	-2.4231	-2.3154	-3.46
MSMEG_2272	-2.6788	-2.8417	-2.7	-2.46
MSMEG_2273	-3.3724	-3.3922	-3.2855	-3.44
MSMEG_2274	-2.4615	-2.2778	-3.3333	-1.6875
MSMEG_2275	-2.8955	-2.1216	-3.027	-3.5556
MSMEG_2276	-3.4551	-3.1583	-3.8583	-3.3457
MSMEG_2277	-3.3882	-3.4725	-3.2308	-3.466
MSMEG_2278	-3.734	-3.9547	-3.4796	-3.7731
MSMEG_2279	-3.3961	-4.1346	-2.9962	-3.0292
MSMEG_2280	-2.9751	-2.7534	-3.4828	-2.6842
MSMEG_2281	-3.4963	-3.2211	-3.0167	-4.3118
MSMEG_2282	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_2283	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_2284	-2.6562	-0.75	-4.1	-3.5
MSMEG_2285	-3.3136	-3.5857	-3.5815	-2.7423
MSMEG_2286	-3.1434	-3.5778	-2.9829	-2.8571
MSMEG_2287	-4.1263	-5.1692	-3.352	-3.816
MSMEG_2288	-3.4776	-3.1	-3.8062	-3.55
MSMEG_2289	-2.5162	-2.132	-2.5796	-2.8449
MSMEG_2290	-3.3785	-3.6773	-3.2227	-3.2286
MSMEG_2291	-3.5988	-4.0517	-3.8759	-2.8429
MSMEG_2292	-3.2216	-2.5904	-3.4373	-3.658
MSMEG_2293	-3.4517	-4.06	-3.2974	-2.9821
MSMEG_2294	-3.2617	-3.5056	-3.475	-2.7914
MSMEG_2295	-4.177	-5.4	-3.67	-3.4
MSMEG_2296	-3.825	-3.4789	-4.0105	-3.9944
MSMEG_2297	-3.0304	-2.525	-3.6125	-2.9429
MSMEG_2299	-2.2939	-2.3493	-2.3775	-2.1529
MSMEG_2301	-3.2	-2.6786	-3.9571	-2.9462
MSMEG_2302	-3.6955	-3.5375	-3.7	-3.9
MSMEG_2303	-3.3007	-3.5596	-3.6553	-2.6739
MSMEG_2304	-1.9	-1.12	-3.0	-1.5
MSMEG_2305	-3.2158	-4.1	-3.0579	-2.4
MSMEG_2306	-3.7447	-3.7069	-3.3857	-4.1429
MSMEG_2307	-2.7517	-2.4867	-3.1897	-2.5821
MSMEG_2308	-3.278	-3.595	-2.8375	-3.4079
MSMEG_2309	-2.9699	-3.236	-2.0	-3.7348
MSMEG_2310	-2.8369	-2.394	-2.984	-3.1388
MSMEG_2311	-3.6824	-3.2667	-3.4529	-4.3938
MSMEG_2312	-2.9071	-4.42	-1.4	-2.9
MSMEG_2313	-2.5639	-2.4788	-2.4875	-2.7281
MSMEG_2314	-3.8333	-3.4543	-3.6064	-4.4578
MSMEG_2315	-3.8064	-3.5952	-4.65	-3.1585
MSMEG_2317	-3.024	-3.1086	-3.3229	-2.6294
MSMEG_2318	-3.0889	-2.3	-5.0444	-1.875
MSMEG_2319	-3.6963	-3.4222	-4.2861	-3.3714
MSMEG_2321	-3.5185	-3.5119	-3.6463	-3.3976
MSMEG_2322	-3.8069	-4.96	-3.89	-2.4333
MSMEG_2323	-3.7762	-4.5938	-3.0646	-3.6681
MSMEG_2324	-2.3357	-1.1	-4.04	-1.75
MSMEG_2325	-3.4841	-3.6583	-4.3565	-2.3818
MSMEG_2326	-3.6655	-4.1414	-3.6321	-3.1889
MSMEG_2327	-3.5427	-3.7607	-3.9185	-2.9407
MSMEG_2328	-3.4971	-2.4583	-3.9708	-4.1136
MSMEG_2329	-3.1184	-2.7667	-3.5485	-3.0375
MSMEG_2330	-3.8957	-4.3359	-3.7667	-3.5763
MSMEG_2331	-2.7829	-2.7083	-2.4087	-3.2348
MSMEG_2332	-3.0701	-2.9365	-3.6804	-2.5961
MSMEG_2333	-4.0258	-3.9953	-4.5395	-3.531
MSMEG_2334	-1.55	-0.725	-1.16	-3.3
MSMEG_2335	-2.9257	-2.856	-2.812	-3.1167
MSMEG_2337	-3.1608	-2.5514	-3.8382	-3.1091
MSMEG_2338	-3.421	-3.7048	-3.1	-3.46
MSMEG_2339	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_2340	-3.596	-3.3	-2.2588	-5.3312
MSMEG_2341	-3.1707	-2.8214	-3.6286	-3.0538
MSMEG_2342	-3.6411	-3.2857	-3.2268	-4.4195
MSMEG_2343	-3.3347	-3.7941	-2.9412	-3.2667
MSMEG_2344	-3.5272	-3.6961	-3.1118	-3.7837
MSMEG_2346	-3.2213	-3.425	-3.1813	-3.0467
MSMEG_2347	-3.569	-3.8577	-3.2096	-3.6412
MSMEG_2349	-3.4961	-3.125	-3.8275	-3.5431
MSMEG_2350	-2.9675	-3.4923	-2.4231	-2.988
MSMEG_2351	-3.1494	-3.3074	-3.6462	-2.4885
MSMEG_2352	-4.133	-4.2812	-4.0871	-4.0258
MSMEG_2353	-3.8378	-3.44	-3.448	-4.6583
MSMEG_2354	-3.6656	-4.4182	-3.9227	-2.555
MSMEG_2355	-3.7607	-3.5897	-4.7071	-2.963
MSMEG_2356	-4.7108	-4.1607	-4.7429	-5.2481
MSMEG_2357	-4.3892	-3.8244	-5.145	-4.2077
MSMEG_2358	-3.9196	-3.6889	-4.1194	-3.9514
MSMEG_2359	-4.0861	-4.5353	-4.0294	-3.6818
MSMEG_2360	-3.1459	-3.2094	-3.3596	-2.8673
MSMEG_2361	-2.4854	-3.8071	-1.7786	-1.8231
MSMEG_2362	-3.7162	-3.5944	-4.04	-3.513
MSMEG_2363	-3.8738	-3.4318	-4.0091	-4.1952
MSMEG_2364	-3.0379	-2.94	-2.01	-4.2889
MSMEG_2365	-3.6162	-3.516	-3.9918	-3.3429
MSMEG_2367	-3.5954	-3.298	-3.068	-4.426
MSMEG_2368	-3.0048	-3.7227	-3.0524	-2.165
MSMEG_2369	-3.1028	-2.6027	-3.1528	-3.5667
MSMEG_2370	-3.5976	-3.3607	-3.2828	-4.1815
MSMEG_2371	-2.6974	-2.2154	-2.6	-3.325
MSMEG_2372	-3.2686	-3.2371	-3.429	-3.1377
MSMEG_2373	-3.0078	-2.8235	-2.7667	-3.475
MSMEG_2374	-3.1218	-2.8794	-3.3912	-3.0939
MSMEG_2375	-2.9639	-3.281	-2.805	-2.79
MSMEG_2376	-3.0435	-3.4	-3.2467	-2.46
MSMEG_2377	-3.7014	-3.8375	-3.5489	-3.7149
MSMEG_2378	-3.2316	-3.4396	-3.4245	-2.8231
MSMEG_2379	-3.6765	-3.5647	-3.6229	-3.8485
MSMEG_2380	-3.3463	-3.1429	-3.4146	-3.49
MSMEG_2381	-3.5059	-3.9075	-3.8225	-2.7692
MSMEG_2382	-2.7104	-2.4077	-3.0308	-2.692
MSMEG_2383	-3.2514	-3.5796	-2.8755	-3.3
MSMEG_2386	-3.9143	-3.8208	-3.3696	-4.5565
MSMEG_2387	-3.4076	-3.0857	-3.4604	-3.6833
MSMEG_2388	-2.9271	-3.47	-2.97	-2.3105
MSMEG_2389	-4.2774	-3.7524	-4.081	-5.035
MSMEG_2390	-3.2823	-3.4545	-3.0812	-3.3065
MSMEG_2391	-2.7826	-2.5176	-2.6233	-3.2167
MSMEG_2392	-3.3318	-3.0043	-2.6182	-4.4381
MSMEG_2393	-3.2111	-2.8118	-3.4697	-3.3688
MSMEG_2394	-3.5991	-3.227	-3.8811	-3.6917
MSMEG_2395	-3.7821	-4.0368	-4.0	-3.3027
MSMEG_2396	-3.7603	-2.425	-4.655	-4.25
MSMEG_2397	-3.0087	-2.8875	-3.2875	-2.8286
MSMEG_2398	-3.695	-2.9676	-4.1235	-4.003
MSMEG_2399	-3.4882	-3.0826	-3.7348	-3.6545
MSMEG_2400	-3.4947	-4.0714	-3.3	-3.0167
MSMEG_2401	-3.0258	-3.4619	-2.9524	-2.645
MSMEG_2402	-4.2404	-4.7196	-3.9418	-4.0509
MSMEG_2403	-3.4796	-2.9118	-3.8107	-3.724
MSMEG_2404	-3.4171	-4.0667	-2.1739	-3.9826
MSMEG_2405	-3.0735	-2.3118	-3.6125	-3.3438
MSMEG_2406	-3.7035	-3.67	-3.7947	-3.6444
MSMEG_2407	-3.1271	-3.1483	-2.8143	-3.4179
MSMEG_2408	-2.7321	-3.5464	-2.2345	-2.4222
MSMEG_2409	-3.3438	-3.6	-3.0944	-3.3441
MSMEG_2410	-2.8472	-3.148	-2.6375	-2.7391
MSMEG_2411	-4.0698	-4.3571	-4.3182	-3.495
MSMEG_2412	-3.3438	-3.4478	-3.1407	-3.4438
MSMEG_2413	-4.076	-4.0353	-3.9824	-4.2188
MSMEG_2414	-2.9319	-3.4312	-2.375	-2.9933
MSMEG_2415	-3.5211	-3.58	-3.3211	-3.6667
MSMEG_2416	-3.3288	-3.052	-3.404	-3.5478
MSMEG_2417	-2.8295	-2.6524	-3.03	-2.815
MSMEG_2418	-3.2377	-2.513	-3.4167	-3.8
MSMEG_2419	-3.1835	-3.8966	-2.7138	-2.9222
MSMEG_2420	-2.7948	-3.4538	-2.5462	-2.368
MSMEG_2421	-3.9707	-3.9357	-3.8571	-4.1308
