gene	ratio_5pTo3p	coverageRatio_5pTo3p_log2	HalfLife_5p300nt_logPhase	HalfLife_entireGene_logPhase	CDS_length	halfLifeRatio_5pVScds	halfLifeRatio_5pVScds_log2	HalfLife_entireGene_logPhase_log2	coverageRatio_5pTo3p_log2_subset
MSMEG_5225	0.721236985113042	-0.471454714657538	0.687947166	0.72	618	0.955482175	-0.0656991356343689	-0.473931188332412	logPhase_G3
MSMEG_5230	0.993255128398537	-0.00976375759735986	0.608692124	0.61	336	0.997855940983607	-0.00309654408446112	-0.713118852211838	logPhase_G3
MSMEG_5241	1.31648507621104	0.396691166960615	1.681365269	2.17	1716	0.774822704608295	-0.368061865073885	1.11769504266975	logPhase_G3
MSMEG_5249	0.820647159123258	-0.285166032689157	0.724348991	0.93	1473	0.778869882795699	-0.360545761625598	-0.104697378666693	logPhase_G3
MSMEG_5258	0.854576090695975	-0.226719140981932	0.836050497	0.83	375	1.00728975542169	0.0104787464821599	-0.2688167584278	logPhase_G3
MSMEG_5261	1.20334248381032	0.267047306998699	0.698405308	0.59	867	1.18373781016949	0.243349569264032	-0.761213140412883	logPhase_G3
MSMEG_5280	0.850823607852938	-0.233068030488827	0.574003387	0.62	549	0.925811914516129	-0.111208965717562	-0.689659879387849	logPhase_G3
MSMEG_5287	1.02829084858121	0.040248383654475	0.732207361	1.01	1044	0.724957783168317	-0.464031110500566	0.0143552929770701	logPhase_G3
MSMEG_5292	1.00940762561611	0.0135088906958649	0.607078536	0.61	306	0.995210714754098	-0.00692607682299867	-0.713118852211838	logPhase_G3
MSMEG_5298	1.0629276333331	0.0880433780680876	0.55910692	0.56	315	0.998405214285714	-0.00230262602724745	-0.83650126771712	logPhase_G3
MSMEG_5308	0.826082245932755	-0.27564266930517	0.535160013	0.68	1107	0.787000019117647	-0.345564424108941	-0.556393348524385	logPhase_G3
MSMEG_5325	0.91990201941306	-0.120447889842357	0.742859265	0.74	324	1.00386387162162	0.00556364672732784	-0.434402824145775	logPhase_G3
MSMEG_5333	0.932262588956487	-0.101191721094436	1.890418728	1.89	342	1.00022154920635	0.000319592539883354	0.918386234446348	logPhase_G3
MSMEG_5363	0.948098286970276	-0.0768914674363809	0.828477534	0.89	375	0.930873633707865	-0.103342759967541	-0.168122758808327	logPhase_G3
MSMEG_5368	1.19765002775113	0.260206391439678	0.789764056	0.82	936	0.963126897560976	-0.0542022008468439	-0.286304185156641	logPhase_G3
MSMEG_5369	0.816559192062391	-0.292370624899986	0.81387147	0.81	699	1.00477959259259	0.00687906802405761	-0.3040061868901	logPhase_G3
MSMEG_5379	0.763769521469087	-0.388790745105954	0.879986591	0.79	702	1.11390707721519	0.155628887227023	-0.340075441597622	logPhase_G3
MSMEG_5390	1.09151593130048	0.126333187443197	0.70106562	0.71	402	0.987416366197183	-0.0182695372745911	-0.494109070270043	logPhase_G3
MSMEG_5420	1.21672275410522	0.283000468918952	1.623659032	0.87	1287	1.86627474942529	0.900161392649901	-0.200912693925996	logPhase_G3
MSMEG_5423	1.20568271997634	0.269850306459206	0.460288601	0.8	3648	0.57536075125	-0.797461285190541	-0.321928094887362	logPhase_G3
MSMEG_5426	1.18270957596216	0.242095851565648	0.392888714	0.55	1449	0.714343116363636	-0.48531089265818	-0.862496476250065	logPhase_G3
MSMEG_5428	1.01969717903094	0.0281407765358772	0.480237649	0.52	348	0.923533940384615	-0.114763112862321	-0.943416471633633	logPhase_G3
MSMEG_5440	1.22079101110253	0.287816244508586	1.181148864	0.9	855	1.31238762666667	0.392193897147278	-0.15200309344505	logPhase_G3
MSMEG_5442	1.40614000956812	0.491740250920497	0.547677976	0.61	1350	0.897832747540984	-0.155481376832427	-0.713118852211838	logPhase_G3
MSMEG_5452	0.895598440693762	-0.15907607853845	0.570434386	0.51	678	1.11849879607843	0.161563703520311	-0.971430847803229	logPhase_G3
MSMEG_5468	1.24551722444213	0.316744972960053	0.529941706	0.61	1155	0.868756895081967	-0.202975571848937	-0.713118852211838	logPhase_G3
MSMEG_5469	1.14613179377619	0.196772949238717	0.836725058	0.79	630	1.05914564303797	0.0829009878583656	-0.340075441597622	logPhase_G3
MSMEG_5471	0.966218887905646	-0.0495780396525971	1.051078406	0.94	924	1.11816851702128	0.161137630354634	-0.0892673380970874	logPhase_G3
MSMEG_5479	0.913244136604524	-0.130927508954032	0.444681608	0.44	321	1.01064001818182	0.0152692124080997	-1.18442457113743	logPhase_G3
MSMEG_5483	0.869025592911981	-0.202529429673347	1.316540133	1.53	648	0.860483747058823	-0.216780152196641	0.613531652917927	logPhase_G3
MSMEG_5511	1.16955320395809	0.225957492592945	2.270233456	1	2001	2.270233456	1.18284066249214	0	logPhase_G3
MSMEG_5513	0.714892909834212	-0.484200950929736	0.532353802	0.51	1857	1.04383098431373	0.0618881316086397	-0.971430847803229	logPhase_G3
MSMEG_5515	0.910684222746398	-0.134977204693781	1.004787093	1.1	1584	0.913442811818182	-0.130613686438499	0.137503523749935	logPhase_G3
MSMEG_5518	0.789174283909037	-0.341584149826113	2.022312852	2.06	900	0.981705267961165	-0.0266381378356251	1.04264433740849	logPhase_G3
MSMEG_5541	0.903460049720196	-0.146467287206284	1.05071764	1.19	1650	0.882956	-0.179586548478428	0.250961573533219	logPhase_G3
MSMEG_5554	1.25200845688666	0.324244307212413	0.506842372	0.45	717	1.12631638222222	0.1716121373201	-1.15200309344505	logPhase_G3
MSMEG_5558	0.993932567486725	-0.00878011820293499	6.47932953	6.52	312	0.993762197852761	-0.00902743125212809	2.70487196445635	logPhase_G3
MSMEG_5566	1.1273197798789	0.172896814006889	0.508440106	0.51	462	0.996941384313725	-0.00441941177428876	-0.971430847803229	logPhase_G3
MSMEG_5592	0.843423714469772	-0.245670508571532	0.906960925	0.83	819	1.0927240060241	0.127929059362501	-0.2688167584278	logPhase_G3
MSMEG_5595	1.15734740654661	0.21082199017606	0.526606809	0.5	474	1.053213618	0.0747980805927504	-1	logPhase_G3
MSMEG_5611	1.00618530220729	0.00889602080689052	0.934026589	1.04	459	0.898102489423077	-0.155048003433952	0.0565835283663675	logPhase_G3
MSMEG_5612	0.923183613842902	-0.115310477963528	0.74622225	0.75	594	0.994963	-0.00728521818486961	-0.415037499278844	logPhase_G3
MSMEG_5613	0.846589713267677	-0.24026513600645	0.683098992	0.85	393	0.803645872941177	-0.315368177934276	-0.234465253637023	logPhase_G3
MSMEG_5615	1.05918228998077	0.0829509049291003	1.732651824	1.64	447	1.05649501463415	0.0792859595307204	0.713695814843359	logPhase_G3
MSMEG_5634	0.94699984176137	-0.0785639102603404	1.272804412	1.29	444	0.986670086821705	-0.0193603239559567	0.367371065648529	logPhase_G3
MSMEG_5638	1.15760002864487	0.211136862681833	1.32053878	1.1	1116	1.2004898	0.263623145715824	0.137503523749935	logPhase_G3
MSMEG_5639	0.863929949757921	-0.211013756149003	1.470408038	2.09	732	0.703544515789474	-0.507286384038388	1.06350294230616	logPhase_G3
MSMEG_5661	1.31721353460648	0.39748924107363	0.860215054	0.87	1917	0.988752935632184	-0.0163180218979315	-0.200912693925996	logPhase_G3
MSMEG_5664	0.973603957284753	-0.0385930628839067	1.983246291	1.98	363	1.00163954090909	0.00236342060548708	0.985500430304885	logPhase_G3
MSMEG_5667	1.22261364481624	0.289968573310498	0.699888018	0.81	1560	0.864059281481481	-0.210797798510858	-0.3040061868901	logPhase_G3
MSMEG_5670	1.25261391581147	0.32494181164647	0.519648915	0.94	1458	0.552817994680851	-0.855123517485542	-0.0892673380970874	logPhase_G3
MSMEG_5672	0.927996871273083	-0.10780815355005	0.711997152	0.75	1305	0.949329536	-0.0750191252085506	-0.415037499278844	logPhase_G3
MSMEG_5677	1.26912735548701	0.343836849250275	1.2681236	1.24	603	1.02268032258065	0.032355246644956	0.31034012061215	logPhase_G3
MSMEG_5678	0.947225786961392	-0.0782197379334662	0.921559894	0.93	387	0.990924617204301	-0.0131527837138076	-0.104697378666693	logPhase_G3
MSMEG_5679	1.03042629803774	0.0432413187946823	0.768944879	0.77	315	0.998629712987013	-0.00197826198134018	-0.377069649079823	logPhase_G3
MSMEG_5680	0.806115173876296	-0.310942116047918	3.149640804	3.19	456	0.987348214420063	-0.0183691159604592	1.67355642399014	logPhase_G3
MSMEG_5682	0.964787075919725	-0.051717513552563	0.977628599	1.05	978	0.931074856190476	-0.103030933211341	0.070389327891398	logPhase_G3
MSMEG_5684	1.12004500714059	0.163556705741744	0.559748486	0.59	1113	0.948726247457627	-0.0759362335730166	-0.761213140412883	logPhase_G3
MSMEG_5687	1.20462278248182	0.268581449325536	0.417870948	0.55	834	0.75976536	-0.396374158214058	-0.862496476250065	logPhase_G3
MSMEG_5688	0.984907531445443	-0.0219398121328148	0.519791044	0.49	432	1.06079804897959	0.0851500271599936	-1.02914634565952	logPhase_G3
MSMEG_5690	0.873769577724352	-0.19467521894074	0.938100971	0.99	453	0.947576738383838	-0.0776853119172735	-0.0144995696951151	logPhase_G3
MSMEG_5691	1.26813758846156	0.342711281299573	0.486827266	0.59	786	0.825130959322034	-0.277304982352597	-0.761213140412883	logPhase_G3
MSMEG_5694	1.09522422358196	0.131226260816453	0.757786254	0.75	489	1.010381672	0.0149003744493756	-0.415037499278844	logPhase_G3
MSMEG_5696	0.840471299175142	-0.250729540440398	0.543842793	0.56	450	0.971147844642857	-0.0422371509457044	-0.83650126771712	logPhase_G3
MSMEG_5697	1.00391308511935	0.00563437178360763	0.370148738	0.39	411	0.949099328205128	-0.0753690141634919	-1.35845397091248	logPhase_G3
MSMEG_5698	1.00991381276196	0.0142321769310375	0.571450341	0.84	1086	0.680298025	-0.555761194116251	-0.251538766995964	logPhase_G3
MSMEG_5706	0.753453910744824	-0.408408830938902	0.639979521	0.83	1650	0.771059663855422	-0.375085596072626	-0.2688167584278	logPhase_G3
MSMEG_5707	0.926061238978287	-0.110820495085411	2.243571766	2.27	345	0.988357606167401	-0.0168949647181763	1.18269229751619	logPhase_G3
MSMEG_5708	1.2035741484048	0.267325024438648	1.471381627	0.79	615	1.86250838860759	0.897246923387053	-0.340075441597622	logPhase_G3
MSMEG_5709	0.714951289776113	-0.484083141656896	1.019021739	0.89	534	1.14496824606742	0.195307587949892	-0.168122758808327	logPhase_G3
MSMEG_5710	1.18001406057353	0.238804050264113	0.953455482	1.05	525	0.90805284	-0.139151843860236	0.070389327891398	logPhase_G3
MSMEG_5717	0.832119384587338	-0.265137567487149	1.821327748	1.87	426	0.973972057754011	-0.0380477114072308	0.903038270112912	logPhase_G3
MSMEG_5725	0.897881716403019	-0.155402692680963	0.561503332	0.68	1173	0.825740194117647	-0.276240162658537	-0.556393348524385	logPhase_G3
MSMEG_5736	1.04693304639231	0.0661691817850443	1.673600153	1.66	441	1.00819286325301	0.0117716470160253	0.7311832415722	logPhase_G3
MSMEG_5738	1.02398912009332	0.0342003867531516	0.867277616	0.84	348	1.03247335238095	0.0461045468902777	-0.251538766995964	logPhase_G3
MSMEG_5766	1.00313863575689	0.00452100305626757	0.577100646	0.58	372	0.995001113793104	-0.00722995429350031	-0.785875194647153	logPhase_G3
MSMEG_5770	1.26363780271921	0.337583002200393	1.334282156	1.42	459	0.939635321126761	-0.0898271492504822	0.505890929729957	logPhase_G3
MSMEG_5771	0.924991715126328	-0.112487650987806	1.659337924	1.58	414	1.05021387594937	0.0706831625109261	0.659924558402378	logPhase_G3
MSMEG_5775	1.0679424144027	0.0948338561120924	0.759051691	0.6	2169	1.26508615166667	0.339235634998723	-0.736965594166206	logPhase_G3
MSMEG_5776	1.29241282174817	0.37006696845249	0.781745862	0.73	669	1.07088474246575	0.0988032135885797	-0.454031630894707	logPhase_G3
MSMEG_5780	1.35093527656261	0.433958556662895	2.453185052	0.8	927	3.066481315	1.61658416022727	-0.321928094887362	logPhase_G3
MSMEG_5784	1.37136502165326	0.455612630079336	0.413824497	0.53	786	0.780800937735849	-0.356973309320007	-0.915935735211525	logPhase_G3
MSMEG_5786	1.26156424367248	0.33521367572978	0.597871577	0.55	465	1.08703923090909	0.12040400772187	-0.862496476250065	logPhase_G3
MSMEG_5788	1.31319887832905	0.393085422743747	0.368663594	0.41	480	0.899179497560976	-0.153318954239912	-1.28630418515664	logPhase_G3
MSMEG_5789	0.816921187581126	-0.29173119371396	1.769076542	2.47	834	0.716225320647773	-0.481514571862482	1.30451104180995	logPhase_G3
MSMEG_5794	1.3908191418895	0.475934828174015	0.875532616	0.95	378	0.92161328	-0.117766589422126	-0.0740005814437769	logPhase_G3
MSMEG_5795	1.31749844836285	0.397801262780484	0.885530433	0.83	888	1.06690413614458	0.093430552430355	-0.2688167584278	logPhase_G3
MSMEG_5796	0.95826704864493	-0.0615003344713292	0.810055489	1.41	1080	0.574507439007092	-0.799602521164524	0.495695162624069	logPhase_G3
MSMEG_5798	1.08812740189736	0.121847482438424	0.484226327	0.62	1083	0.78101020483871	-0.356586695849153	-0.689659879387849	logPhase_G3
MSMEG_5800	1.11641770495699	0.158876908996289	0.437429373	0.52	1536	0.841210332692308	-0.249461523904214	-0.943416471633633	logPhase_G3
MSMEG_5803	0.889576898088864	-0.168808772479491	1.018727609	1.03	360	0.989055931067961	-0.015875987257085	0.0426443374084937	logPhase_G3
MSMEG_5804	1.11912810600292	0.162375190306009	1.12862935	1.29	696	0.874906472868217	-0.192799293189248	0.367371065648529	logPhase_G3
MSMEG_5820	1.4052412939783	0.490817876878152	1.298335966	1.17	432	1.10968885982906	0.150155223147065	0.22650852980868	logPhase_G3
MSMEG_5824	1.12303071951242	0.167397391925577	0.567794685	0.85	2298	0.667993747058824	-0.582093496872838	-0.234465253637023	logPhase_G3
MSMEG_5827	0.853255082231388	-0.228950992433209	1.095910428	1.2	351	0.91325869	-0.130904518448705	0.263034405833794	logPhase_G3
MSMEG_5830	1.16796953242955	0.22400264066819	1.306165099	1.74	798	0.750669597126437	-0.413750041307198	0.799087306074004	logPhase_G3
MSMEG_5837	1.04969133293942	0.0699651584586714	1.236406884	1.31	486	0.943822048854962	-0.0834132198714433	0.389566811762726	logPhase_G3
MSMEG_5843	0.787038956889034	-0.345493046804376	0.908443987	0.84	648	1.08148093690476	0.113008235364292	-0.251538766995964	logPhase_G3
MSMEG_5851	0.848085103059009	-0.237719052267777	0.881419673	1.08	894	0.816129326851852	-0.293130309818011	0.111031312388744	logPhase_G3
MSMEG_5868	0.989134341776457	-0.0157616173282546	0.525942094	0.53	309	0.992343573584906	-0.0110883915228345	-0.915935735211525	logPhase_G3
MSMEG_5871	0.862308535992662	-0.213723933573026	1.060089401	1.1	417	0.963717637272727	-0.0533175863759875	0.137503523749935	logPhase_G3
MSMEG_5873	0.787270344715111	-0.345068959782508	0.620122991	0.56	819	1.10736248392857	0.147127551085132	-0.83650126771712	logPhase_G3
MSMEG_5885	1.34030557111174	0.422561952675839	1.192700672	1.24	837	0.961855380645161	-0.0561081003830717	0.31034012061215	logPhase_G3
MSMEG_5887	0.934503354757814	-0.0977282518010653	0.714532398	0.64	372	1.116456871875	0.158927521707792	-0.643856189774725	logPhase_G3
MSMEG_5888	1.07602158659161	0.105707020790704	0.46989169	0.47	333	0.999769553191489	-0.000332502781400963	-1.08926733809709	logPhase_G3
MSMEG_5889	1.09488963945785	0.130785459204717	1.425758707	1.43	390	0.997034060839161	-0.0042853038402379	0.516015147003665	logPhase_G3
MSMEG_5893	1.14420813450468	0.194349506054855	1.726302896	1.69	486	1.0214810035503	0.0306623745668662	0.75702324650746	logPhase_G3
MSMEG_5894	1.03892214397007	0.0550875438312822	2.114649233	1.71	633	1.23663697836257	0.306422051340652	0.773996325111173	logPhase_G3
MSMEG_5896	1.33484044718938	0.416667307601889	1.472859926	1.41	1149	1.04458150780142	0.062925069057029	0.495695162624069	logPhase_G3
MSMEG_5900	1.2035072905773	0.267244881361944	0.546470839	0.58	1203	0.942191101724138	-0.0859083879707645	-0.785875194647153	logPhase_G3
MSMEG_5925	1.15968374520472	0.213731424808126	0.761749994	0.71	1152	1.07288731549296	0.101498558930909	-0.494109070270043	logPhase_G3
MSMEG_5927	1.14106545801808	0.190381555210573	0.659253725	0.66	477	0.99886928030303	-0.00163220665756244	-0.599462070416271	logPhase_G3
MSMEG_5928	1.14223560502704	0.191860261161411	0.943158954	0.6	678	1.57193159	0.652538433299255	-0.736965594166206	logPhase_G3
MSMEG_5934	1.03516641936562	0.0498627224039496	0.585405833	0.58	333	1.00932040172414	0.0133842206315797	-0.785875194647153	logPhase_G3
MSMEG_5937	0.994609091638581	-0.00779847613161999	1.798938626	0.86	1050	2.0917891	1.06473740238696	-0.217591435072627	logPhase_G3
MSMEG_5939	1.0710857376954	0.0990739687876716	0.91374269	0.69	966	1.32426476811594	0.405191597567775	-0.535331732996556	logPhase_G3
MSMEG_5940	1.39991285118168	0.485337017826353	0.896110879	0.95	786	0.943274609473684	-0.0842502603051972	-0.0740005814437769	logPhase_G3
MSMEG_5941	1.31631982529934	0.396510062260464	0.657346948	0.72	1701	0.912981872222222	-0.131341879929498	-0.473931188332412	logPhase_G3
MSMEG_6036	1.17296744281237	0.230162970105555	0.715503774	0.86	900	0.83198113255814	-0.265377283195812	-0.217591435072627	logPhase_G3
MSMEG_6037	0.863318439341215	-0.212035292006916	0.923091124	0.73	879	1.2645083890411	0.338576608205454	-0.454031630894707	logPhase_G3
MSMEG_6038	1.01617005210748	0.0231418517195398	0.930121314	0.91	1191	1.02211133406593	0.0315523512232977	-0.136061549576028	logPhase_G3
MSMEG_6040	0.937015846504529	-0.093854648411456	0.615201632	0.68	576	0.904708282352941	-0.144475415892913	-0.556393348524385	logPhase_G3
MSMEG_6053	1.01957368074293	0.0279660372490021	0.611116204	0.77	660	0.793657407792208	-0.333411710617128	-0.377069649079823	logPhase_G3
MSMEG_6062	1.15782831348618	0.211421341716271	0.696213758	0.73	792	0.953717476712329	-0.0683661403041484	-0.454031630894707	logPhase_G3
MSMEG_6071	0.991945474887771	-0.0116672739435069	0.940247285	0.91	945	1.03323877472527	0.0471736901231484	-0.136061549576028	logPhase_G3
MSMEG_6073	1.0626328598939	0.0876432312051759	0.665287515	0.68	945	0.978363992647059	-0.0315567864691629	-0.556393348524385	logPhase_G3
MSMEG_6075	1.17246263449262	0.229541945861189	0.873907615	1.06	492	0.824441146226415	-0.278511586158338	0.0840642647884746	logPhase_G3
MSMEG_6076	1.25435443343342	0.326945057156914	0.894267744	1.18	669	0.757854020338983	-0.400008115112703	0.238786859587116	logPhase_G3
MSMEG_6077	0.844047121242496	-0.244604551304186	0.849389148	0.88	489	0.965214940909091	-0.0510778471656285	-0.184424571137427	logPhase_G3
MSMEG_6080	1.07794204891075	0.108279619652202	0.63466063	0.63	1119	1.00739782539683	0.0106335218615637	-0.666576266274808	logPhase_G3
MSMEG_6086	0.904220279351901	-0.145253820901849	0.836707389	0.83	318	1.00808119156627	0.0116118391878609	-0.2688167584278	logPhase_G3
MSMEG_6092	0.970183345109824	-0.0436706815200638	0.939376656	0.95	345	0.988817532631579	-0.0162237711268846	-0.0740005814437769	logPhase_G3
MSMEG_6093	1.37305092519755	0.457385134711152	0.607361218	0.59	480	1.02942579322034	0.0418398361755232	-0.761213140412883	logPhase_G3
MSMEG_6094	0.959446866250798	-0.0597251820769413	0.87220712	0.77	1524	1.13273651948052	0.179812321666285	-0.377069649079823	logPhase_G3
MSMEG_6096	1.08903726194065	0.123053317413224	0.804795046	0.84	816	0.95808934047619	-0.0617679033806989	-0.251538766995964	logPhase_G3
MSMEG_6100	1.06219118477013	0.0870434615239926	1.565368094	1.61	477	0.972278319254658	-0.0405587436765795	0.687060688339892	logPhase_G3
MSMEG_6104	1.34264895589256	0.425082152275105	0.60109055	0.61	612	0.985394344262295	-0.0212269036595868	-0.713118852211838	logPhase_G3
MSMEG_6105	1.37129720691476	0.455541286268971	0.588344888	0.75	2313	0.784459850666667	-0.35022848418392	-0.415037499278844	logPhase_G3
MSMEG_6109	1.1056382844394	0.144879477255778	0.797395176	0.68	732	1.17263996470588	0.229760131129366	-0.556393348524385	logPhase_G3
MSMEG_6112	0.976402406325377	-0.0344522442691036	0.844903822	0.78	1074	1.08321002820513	0.115313000353869	-0.358453970912476	logPhase_G3
MSMEG_6114	1.10371455845649	0.142367112020971	1.330347442	1.26	489	1.0558313031746	0.078379344624962	0.333423733725192	logPhase_G3
MSMEG_6127	0.982447405130387	-0.025547919463789	0.5441782	0.53	360	1.02675132075472	0.0380868031193106	-0.915935735211525	logPhase_G3
MSMEG_6128	0.860736054848662	-0.216357192619507	0.916790361	0.95	447	0.965042485263158	-0.0513356375540495	-0.0740005814437769	logPhase_G3
MSMEG_6129	1.14085518507301	0.190115674153885	0.403667997	0.4	447	1.0091699925	0.0131692137702235	-1.32192809488736	logPhase_G3
MSMEG_6130	1.0952096243723	0.131207029733639	0.616495663	0.61	1578	1.01064862786885	0.0152815027386392	-0.713118852211838	logPhase_G3
MSMEG_6135	1.33566798439433	0.417561432365424	0.697601414	0.68	417	1.02588443235294	0.0368682180189497	-0.556393348524385	logPhase_G3
MSMEG_6139	1.19933879021741	0.262239250016398	0.671386621	0.68	594	0.987333266176471	-0.0183909582242499	-0.556393348524385	logPhase_G3
MSMEG_6142	1.21798622117529	0.284497812427722	0.650061214	0.62	942	1.04848582903226	0.068307362604706	-0.689659879387849	logPhase_G3
MSMEG_6149	0.719153925606664	-0.475627500937196	0.973757242	0.83	702	1.17320149638554	0.230450816325665	-0.2688167584278	logPhase_G3
MSMEG_6150	0.972060606714368	-0.0408818280929159	2.621575567	1.7	366	1.54210327470588	0.624899385821592	0.765534746362977	logPhase_G3
MSMEG_6156	0.822749474608927	-0.281474894813141	0.78148113	0.86	702	0.908698988372093	-0.138125622142063	-0.217591435072627	logPhase_G3
MSMEG_6162	0.72503204663959	-0.463883330785679	0.889025112	0.84	702	1.05836322857143	0.0818348430716207	-0.251538766995964	logPhase_G3
MSMEG_6180	0.821689184626335	-0.283335317277885	0.788022065	0.73	681	1.07948228082192	0.110339562415396	-0.454031630894707	logPhase_G3
MSMEG_6185	0.951960735673265	-0.0710260251542077	0.836750063	1.1	789	0.760681875454545	-0.394634864103103	0.137503523749935	logPhase_G3
MSMEG_6186	1.06906943589012	0.0963555589153758	0.784703513	0.68	648	1.15397575441176	0.206612912581861	-0.556393348524385	logPhase_G3
MSMEG_6187	1.07784952472364	0.108155781904975	0.372587496	0.47	780	0.792739353191489	-0.335081498403073	-1.08926733809709	logPhase_G3
MSMEG_6189	0.872684701911142	-0.196467587828109	0.870170553	1.01	675	0.861555002970297	-0.214985191670527	0.0143552929770701	logPhase_G3
MSMEG_6191	0.843689101172224	-0.245216630112245	2.846164793	2.5	477	1.1384659172	0.187091101467894	1.32192809488736	logPhase_G3
MSMEG_6199	0.823388720710423	-0.280354409024626	0.739806002	0.74	357	0.999737840540541	-0.000378265737221532	-0.434402824145775	logPhase_G3
MSMEG_6202	1.12784970050003	0.173574824127987	0.70016804	1.33	987	0.526442135338346	-0.925653130869447	0.411426245726465	logPhase_G3
MSMEG_6215	1.15904767937549	0.212939915251825	0.633272117	0.58	726	1.09184847758621	0.126772658636404	-0.785875194647153	logPhase_G3
MSMEG_6216	0.795289386074847	-0.330448178027881	1.18750205	0.98	1074	1.21173678571429	0.277076349648181	-0.0291463456595165	logPhase_G3
MSMEG_6217	1.40043628726123	0.485876349607964	0.866619071	0.8	651	1.08327383875	0.115397985207044	-0.321928094887362	logPhase_G3
MSMEG_6218	1.31726033420765	0.397540498027312	0.662030353	0.65	1122	1.01850823538462	0.0264576455963982	-0.62148837674627	logPhase_G3
MSMEG_6223	0.804430706288096	-0.313959942428514	0.403269169	0.42	570	0.960164688095238	-0.058646215802603	-1.25153876699596	logPhase_G3
MSMEG_6236	1.10055770757516	0.138234794706751	0.745185569	0.72	651	1.03497995694444	0.0496028292735463	-0.473931188332412	logPhase_G3
MSMEG_6241	1.04675994009048	0.0659306180554257	1.489002652	1.31	1059	1.13664324580153	0.184779511683037	0.389566811762726	logPhase_G3
MSMEG_6249	1.27346413066709	0.348758324168455	0.874854191	0.86	1287	1.01727231511628	0.0247059280444409	-0.217591435072627	logPhase_G3
MSMEG_6251	1.29878426684539	0.377161813388002	0.573679581	0.6	654	0.956132635	-0.0647173317190562	-0.736965594166206	logPhase_G3
MSMEG_6253	1.14719002909232	0.198104389890271	0.623240644	0.59	465	1.05634007457627	0.0790743658718744	-0.761213140412883	logPhase_G3
MSMEG_6256	1.39580665301268	0.481099113425566	1.089101465	0.8	1041	1.36137683125	0.445066462379556	-0.321928094887362	logPhase_G3
MSMEG_6257	1.30441668776488	0.383404803115321	0.456690516	0.54	1266	0.845723177777778	-0.241742577406211	-0.888968687611256	logPhase_G3
MSMEG_6271	1.22595245059543	0.293903024199583	0.463571042	0.58	1809	0.799260417241379	-0.323262452247489	-0.785875194647153	logPhase_G3
MSMEG_6275	1.36194762818063	0.445671227566742	0.646217474	0.59	1014	1.09528385423729	0.131304807754148	-0.761213140412883	logPhase_G3
MSMEG_6277	1.01021839023468	0.0146672102542334	0.739225784	1.12	720	0.660023021428571	-0.599411748716879	0.16349873228288	logPhase_G3
MSMEG_6280	0.988280786726454	-0.0170071015935421	0.91503866	0.91	309	1.00553698901099	0.00796615263402132	-0.136061549576028	logPhase_G3
MSMEG_6282	1.26702656774962	0.341446776064177	1.467459095	1.5	438	0.978306063333333	-0.0316422115344702	0.584962500721156	logPhase_G3
MSMEG_6284	0.916527314657761	-0.125750217794779	0.701606679	0.71	1314	0.988178421126761	-0.0171565429203154	-0.494109070270043	logPhase_G3
MSMEG_6288	0.997805977749119	-0.00316878248311939	0.368842633	0.42	882	0.878196745238095	-0.187383907311499	-1.25153876699596	logPhase_G3
MSMEG_6312	0.971985105689732	-0.0409938881676191	0.447737805	0.72	1230	0.6218580625	-0.68534276838195	-0.473931188332412	logPhase_G3
MSMEG_6315	1.31616599704125	0.396341455642739	0.606317832	0.62	492	0.977931987096774	-0.0321939623174155	-0.689659879387849	logPhase_G3
MSMEG_6317	1.1569597334222	0.210338654071153	1.532919445	1.14	651	1.34466617982456	0.427248060895942	0.189033824390017	logPhase_G3
MSMEG_6328	0.720264953102818	-0.473400388036269	0.536840693	0.55	507	0.976073987272727	-0.0349375853924217	-0.862496476250065	logPhase_G3
MSMEG_6336	0.886400761881654	-0.173968973470464	1.035144639	1.08	366	0.958467258333333	-0.0611989452546842	0.111031312388744	logPhase_G3
MSMEG_6338	1.0133993619363	0.0192028256134847	0.792497689	0.88	609	0.900565555681818	-0.151096795530194	-0.184424571137427	logPhase_G3
MSMEG_6345	0.944289733470219	-0.082698509762384	1.337345369	1.44	351	0.928712061805556	-0.106696722601303	0.526068811667588	logPhase_G3
MSMEG_6346	1.14995585372782	0.20157847783883	1.097608781	1.05	429	1.04534169619048	0.0639746005090055	0.070389327891398	logPhase_G3
MSMEG_6352	1.04296345062983	0.0606886012718671	0.625762648	0.62	474	1.00929459354839	0.0133473306577516	-0.689659879387849	logPhase_G3
MSMEG_6353	1.21867947999863	0.285318738411127	0.540598288	0.69	816	0.783475779710145	-0.352039418826599	-0.535331732996556	logPhase_G3
MSMEG_6361	0.744919442845667	-0.424843676951413	0.607834993	0.67	513	0.907216407462687	-0.140481362509558	-0.577766999316952	logPhase_G3
MSMEG_6362	0.825689654951159	-0.276328465052885	1.422180324	1.88	978	0.756478895744681	-0.4026282602037	0.910732661902913	logPhase_G3
MSMEG_6363	1.28575910670593	0.362620371969937	0.645508338	0.64	1197	1.008606778125	0.0123638257622919	-0.643856189774725	logPhase_G3
MSMEG_6365	0.980439712153941	-0.0284991739555221	1.607270988	1.6	528	1.0045443675	0.00654128468710794	0.678071905112638	logPhase_G3
MSMEG_6367	1.27125962019623	0.346258691649647	0.973511223	0.81	909	1.20186570740741	0.265275702969996	-0.3040061868901	logPhase_G3
